Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
PRSO,0.09,-0.89,0.62,-0.07,0.04,0.03,0.39,0.42,44.63,-207.08,-1.0716,-0.0798,0.05,False,False,False,False,False,False
FCUV,0.16,-0.79,0.61,-0.04,0.06,0.05,0.44,0.31,45.35,-127.97,-0.9892,-0.0512,0.08,False,False,False,False,True,False
KA,0.14,-0.63,0.93,0.0,0.11,0.08,0.52,0.13,45.59,-147.43,-0.8231,-0.4665,0.06,False,False,False,False,True,False
TFFP,0.21,-0.76,0.21,-0.67,0.07,0.06,0.04,0.07,45.77,-158.9,-0.5798,-0.2954,0.04,False,False,False,False,False,False
NRXP,0.24,-0.3,0.29,-2.18,0.24,0.19,0.0,0.03,46.02,-95.82,-0.1695,-0.1561,0.02,False,False,False,False,False,False
ALLK,0.19,-0.78,0.42,-0.3,0.07,0.06,0.16,0.2,46.05,-153.05,-0.4217,-0.2303,0.03,False,False,False,False,False,False
FBRX,0.32,-0.68,0.38,-0.52,0.09,0.16,0.07,0.09,46.12,-112.51,-0.1221,-0.5034,0.01,False,False,False,False,False,False
CYCC,0.1,-0.8,0.28,-0.29,0.06,0.05,0.17,0.2,46.21,-196.68,-0.6655,-0.149,0.03,False,False,False,False,False,False
AQB,0.17,-0.78,0.45,-0.24,0.06,0.07,0.2,0.16,46.22,-143.43,-0.1623,-0.1981,0.01,False,False,False,False,False,False
FSLY,0.22,-0.76,0.41,-0.35,0.07,0.11,0.13,0.09,46.31,-128.53,-0.471,-0.2497,0.04,False,False,False,False,False,False
QLGN,0.15,-0.84,0.27,-0.26,0.05,0.07,0.18,0.16,46.34,-205.64,-0.7193,-0.4695,0.03,False,False,False,False,False,False
BGFV,0.24,-0.74,0.48,-0.27,0.08,0.08,0.18,0.11,46.65,-126.48,-0.4598,-0.0264,0.04,False,False,False,False,True,False
OPGN,0.05,-0.01,0.21,-1.59,0.44,0.24,0.01,0.01,46.77,-106.79,-0.2685,-0.2426,0.03,False,False,False,False,False,False
GTBP,0.2,-0.76,0.2,-0.3,0.07,0.08,0.16,0.17,46.86,-137.63,-0.5605,-0.0836,0.04,False,False,False,False,False,False
CMLS,0.27,-0.68,0.38,-0.49,0.09,0.13,0.08,0.06,46.9,-136.98,-0.5355,-0.0488,0.04,False,False,False,False,False,False
PERI,0.23,-0.76,0.36,-0.42,0.07,0.07,0.1,0.08,46.92,-140.39,-0.5674,0.0086,0.04,False,False,False,False,False,False
ONCT,0.32,-0.34,0.43,-0.89,0.22,0.39,0.03,0.03,46.96,-82.43,-0.1908,-0.0987,0.02,False,False,False,False,False,False
ATEC,0.33,-0.63,0.38,-0.48,0.11,0.17,0.08,0.06,47.27,-113.51,-0.2452,-0.0034,0.02,False,False,False,False,False,False
ATOM,0.28,-0.58,0.39,-0.68,0.12,0.13,0.04,0.04,47.29,-118.13,-0.4149,-0.0649,0.04,False,False,False,False,False,False
DDD,0.3,-0.62,0.4,-0.6,0.11,0.11,0.05,0.1,47.45,-114.75,-0.3203,-0.0242,0.03,False,False,False,False,False,False
CRIS,0.3,8.81,0.3,-10.0,0.99,0.99,0.0,0.0,47.58,-81.51,-0.1764,0.0736,0.02,False,False,False,False,False,False
PRCH,0.26,0.47,0.26,-3.33,0.87,0.83,0.0,0.0,48.08,-77.16,-0.0202,-0.1322,0.0,False,False,False,False,False,False
TELA,0.3,-0.7,0.42,-0.35,0.09,0.13,0.13,0.09,48.3,-111.84,-0.2066,-0.1267,0.02,False,False,False,False,False,False
PCRX,0.38,-0.6,0.43,-0.52,0.11,0.18,0.07,0.08,48.4,-106.38,-0.2506,-0.0963,0.02,False,False,False,False,False,False
TBLT,0.15,-0.85,0.34,-0.09,0.05,0.06,0.36,0.34,48.63,-167.2,-0.9062,-0.2347,0.05,False,False,False,False,False,False
EVO,0.27,-0.71,0.42,-0.32,0.08,0.11,0.15,0.12,48.84,-113.92,-0.514,-0.0738,0.05,False,False,False,False,False,False
PLL,0.15,-0.84,0.4,-0.17,0.05,0.06,0.28,0.28,48.84,-169.9,-0.7126,-0.009,0.04,False,False,False,False,False,False
TAOP,0.19,-0.82,0.42,-0.25,0.06,0.04,0.2,0.16,48.94,-122.89,-0.5042,-0.1505,0.04,False,False,False,False,False,False
AMLI,0.22,-0.77,0.42,-0.29,0.07,0.08,0.17,0.17,48.97,-153.66,-0.5505,-0.0333,0.04,False,False,False,False,False,False
UXIN,0.09,-0.9,0.42,-0.03,0.04,0.04,0.45,0.39,48.98,-243.34,-1.4897,-0.1066,0.06,False,False,False,False,False,False
WBA,0.33,-0.6,0.41,-0.58,0.11,0.12,0.06,0.08,49.07,-109.43,-0.3382,-0.0756,0.03,False,False,False,False,False,False
EB,0.3,-0.69,0.51,-0.26,0.09,0.14,0.19,0.11,49.09,-109.92,-0.3222,-0.0818,0.03,False,False,False,False,False,False
TDOC,0.32,-0.68,0.47,-0.38,0.09,0.1,0.11,0.1,49.12,-104.52,-0.3443,-0.2539,0.03,False,False,False,False,False,False
KNW,0.31,-0.5,0.33,-0.81,0.15,0.13,0.03,0.1,49.45,-68.63,-0.1132,-0.1452,0.02,False,False,False,False,False,False
VATE,0.22,-0.76,0.44,-0.27,0.07,0.1,0.18,0.17,49.46,-131.73,-0.4415,-0.0904,0.03,False,False,False,False,False,False
BTCT,0.24,-0.41,0.39,-0.94,0.19,0.17,0.02,0.03,49.55,-108.26,-0.378,-1.0909,0.03,False,False,False,False,False,False
CUEN,0.07,-0.9,0.39,-0.15,0.04,0.02,0.29,0.36,49.63,-216.45,-1.4657,-0.3212,0.07,False,False,False,False,True,False
PAVM,0.19,-0.77,0.61,-0.14,0.07,0.05,0.31,0.13,49.75,-43.57,-0.345,-0.0982,0.08,False,False,False,False,True,False
ADN,0.11,-0.87,0.32,-0.3,0.04,0.05,0.16,0.25,49.8,-212.82,-1.2221,-0.2315,0.06,False,False,False,False,False,False
MED,0.23,-0.77,0.48,-0.26,0.07,0.07,0.19,0.15,49.86,-133.34,-0.6304,-0.1066,0.05,False,False,False,False,False,False
LUNA,0.26,-0.69,0.32,-0.67,0.09,0.1,0.04,0.04,49.86,-129.28,-0.4201,-0.0556,0.03,False,False,False,False,False,False
RILYP,0.46,-0.55,0.49,-0.26,0.13,0.3,0.19,0.14,49.89,-64.7,-0.1506,-0.0389,0.02,False,False,False,False,True,False
CARA,0.13,-0.84,0.33,-0.34,0.05,0.04,0.13,0.23,49.95,-182.88,-0.5708,-0.1629,0.03,False,False,False,False,False,False
FIVE,0.39,-0.48,0.4,-0.73,0.16,0.15,0.04,0.04,49.97,-81.57,-0.3444,-0.0297,0.04,False,False,False,False,True,False
ABAT,0.08,-0.9,0.46,-0.1,0.04,0.03,0.35,0.29,50.02,-186.15,-0.7317,-0.0029,0.04,False,False,False,False,False,False
HELE,0.43,-0.52,0.45,-0.6,0.14,0.23,0.05,0.05,50.11,-83.14,-0.2474,-0.0913,0.03,False,False,False,False,True,False
EYPT,0.27,-0.19,0.35,-1.56,0.3,0.44,0.01,0.01,50.13,-82.0,0.0585,0.0201,-0.01,False,False,False,False,False,False
INTC,0.37,-0.51,0.42,-0.66,0.14,0.34,0.04,0.03,50.21,-91.81,-0.3388,-0.0726,0.04,False,False,False,False,False,False
LOOP,0.3,-0.53,0.47,-0.5,0.13,0.2,0.07,0.06,50.46,-111.74,-0.4024,-0.2027,0.04,False,False,False,False,False,False
GREE,0.22,-0.56,0.54,-0.43,0.12,0.26,0.1,0.09,50.59,-86.82,-0.3737,-0.109,0.04,False,False,False,False,True,False
IRWD,0.26,-0.53,0.44,-0.6,0.14,0.18,0.05,0.03,50.63,-116.85,-0.3021,-0.0544,0.03,False,False,False,False,False,False
DXF,0.1,-0.66,0.25,-0.43,0.1,0.05,0.1,0.1,50.67,-105.86,-0.3149,-0.1225,0.03,False,False,False,False,False,False
FIVN,0.3,-0.61,0.44,-0.46,0.11,0.16,0.09,0.07,50.7,-117.25,-0.4096,-0.0892,0.03,False,False,False,False,False,False
CMP,0.27,-0.72,0.38,-0.45,0.08,0.09,0.09,0.08,50.71,-134.8,-0.5276,-0.1122,0.04,False,False,False,False,False,False
CJJD,0.27,-0.73,0.43,-0.28,0.08,0.08,0.17,0.13,50.8,-114.16,-0.3401,-0.2506,0.03,False,False,False,False,False,False
CPHI,0.16,-0.75,0.43,-0.23,0.07,0.05,0.22,0.21,50.99,-114.11,-0.3618,-0.1294,0.03,False,False,False,False,False,False
RMCF,0.33,-0.66,0.44,-0.44,0.1,0.11,0.09,0.08,51.14,-106.7,-0.3665,-0.0253,0.03,False,False,False,False,False,False
SONN,0.22,-0.78,0.38,-0.33,0.06,0.04,0.14,0.24,51.32,-92.0,-0.1865,-0.3981,0.02,False,False,False,False,True,False
BMRA,0.17,-0.7,0.3,-0.61,0.09,0.09,0.05,0.05,51.46,-141.71,-0.3548,-0.2163,0.03,False,False,False,False,False,False
CHNR,0.07,-0.7,0.42,-0.32,0.08,0.1,0.15,0.12,51.47,-112.27,-0.5187,-0.1317,0.05,False,False,False,False,False,False
WATT,0.29,-0.52,0.39,-0.82,0.14,0.07,0.03,0.07,51.64,-99.01,-0.3878,-0.2449,0.04,False,False,False,False,False,False
IQ,0.36,-0.56,0.36,-0.43,0.12,0.21,0.1,0.22,51.68,-102.39,-0.3404,-0.2561,0.03,False,False,False,False,False,False
OBLG,0.12,-0.86,0.26,-0.11,0.04,0.04,0.34,0.33,51.82,-108.34,-0.3527,-0.1739,0.03,False,False,False,False,False,False
CELH,0.34,-0.51,0.34,-0.79,0.14,0.49,0.03,0.07,51.83,-88.62,-0.1579,0.0712,0.02,False,False,False,False,False,False
TENX,0.06,-0.85,0.73,-0.01,0.05,0.04,0.48,0.44,52.06,-187.92,-1.6239,-0.2436,0.09,False,False,False,False,False,False
LAAC,0.25,-0.7,0.37,-0.41,0.09,0.11,0.1,0.16,52.14,-124.85,-0.4137,-0.0219,0.03,False,False,False,False,False,False
DRIO,0.24,-0.73,0.44,-0.33,0.08,0.09,0.14,0.1,52.18,-108.19,-0.085,-0.2054,0.01,False,False,False,False,False,False
CTHR,0.21,-0.79,0.44,-0.26,0.06,0.06,0.19,0.17,52.45,-90.02,-0.3518,-0.048,0.04,False,False,False,False,True,False
EVOK,0.22,-0.71,0.45,-0.32,0.08,0.1,0.15,0.2,52.72,-122.25,-0.6679,-0.595,0.05,False,False,False,False,False,False
PRPH,0.4,-0.35,0.4,-0.44,0.21,0.16,0.09,0.09,53.14,-63.88,-0.1772,-0.0014,0.03,False,False,False,False,True,False
CNF,0.25,-0.68,0.47,-0.3,0.09,0.13,0.16,0.12,53.25,-105.99,-0.2967,-0.0888,0.03,False,False,False,False,False,False
BATL,0.27,-0.6,0.37,-0.5,0.11,0.18,0.07,0.08,53.34,-120.25,-0.2522,-0.083,0.02,False,False,False,False,False,False
ATRA,0.19,-0.76,0.45,-0.27,0.07,0.06,0.18,0.15,53.48,-107.37,-0.1407,-0.2011,0.01,False,False,False,False,True,False
MI,0.26,-0.57,0.34,-0.83,0.12,0.11,0.03,0.03,53.58,-68.44,-0.2248,-0.0222,0.03,False,False,False,False,True,False
PBYI,0.31,-0.29,0.4,-0.91,0.24,0.43,0.02,0.02,53.63,-69.0,-0.1679,-0.1494,0.02,False,False,False,False,False,False
ZCMD,0.11,-0.89,0.43,-0.05,0.04,0.04,0.42,0.23,53.74,-215.3,-1.6549,-0.1343,0.08,False,False,False,False,False,False
IVDA,0.27,-0.6,0.36,-0.52,0.12,0.14,0.07,0.05,53.83,-152.18,-0.2269,-0.076,0.01,False,False,False,False,False,False
IPA,0.26,-0.66,0.4,-0.58,0.1,0.1,0.06,0.06,53.84,-107.33,-0.2454,-0.1574,0.02,False,False,False,False,False,False
MVIS,0.38,-0.54,0.47,-0.58,0.13,0.08,0.06,0.06,53.86,-64.85,-0.3495,-0.011,0.05,False,False,False,False,True,False
PNBK,0.23,-0.77,0.47,-0.24,0.07,0.07,0.21,0.18,54.03,-112.87,-0.5386,-0.0462,0.05,False,False,False,False,True,False
REKR,0.29,-0.68,0.46,-0.29,0.09,0.22,0.16,0.13,54.21,-94.64,-0.3631,-0.1206,0.04,False,False,False,False,False,False
EDAP,0.38,-0.5,0.38,-0.66,0.15,0.17,0.04,0.13,54.25,-83.58,-0.106,-0.0131,0.01,False,False,False,False,False,False
INDI,0.39,-0.51,0.43,-0.54,0.15,0.22,0.07,0.09,54.49,-96.94,-0.3104,-0.0833,0.03,False,False,False,False,False,False
OCFT,0.26,-0.72,0.37,-0.41,0.08,0.13,0.11,0.16,54.57,-134.26,-0.5017,-0.4279,0.04,False,False,False,False,False,False
BROG,0.16,-0.79,0.16,-0.25,0.06,0.06,0.19,0.12,54.58,-145.73,-0.9959,-0.1222,0.07,False,False,False,False,False,False
UONEK,0.21,-0.77,0.53,-0.22,0.07,0.07,0.23,0.14,54.81,-134.01,-0.6636,0.0077,0.05,False,False,False,False,False,False
MBI,0.24,-0.59,0.5,-0.38,0.12,0.17,0.12,0.11,54.83,-85.84,-0.3167,-0.0258,0.04,False,False,False,False,False,False
NINE,0.23,-0.77,0.34,-0.27,0.07,0.11,0.18,0.2,55.11,-119.6,-0.2452,-0.0104,0.02,False,False,False,False,False,False
RETO,0.19,-0.83,0.47,-0.06,0.05,0.04,0.4,0.33,55.14,-107.4,-0.9658,-0.1001,0.09,False,False,False,False,True,False
ENVB,0.18,-0.77,0.28,-0.45,0.07,0.06,0.09,0.18,55.16,-116.02,-0.4833,-0.423,0.04,False,False,False,False,True,False
IART,0.4,-0.54,0.5,-0.48,0.13,0.21,0.08,0.07,55.16,-92.53,-0.3147,-0.0546,0.03,False,False,False,False,False,False
ALAR,0.22,1.39,0.22,-1.28,0.97,0.99,0.01,0.48,55.38,-70.25,0.1229,-0.0047,-0.02,False,False,False,False,False,False
PRO,0.43,-0.49,0.45,-0.54,0.15,0.27,0.07,0.07,55.49,-86.05,-0.3106,-0.046,0.04,False,False,False,False,False,False
CVGI,0.39,-0.61,0.49,-0.36,0.11,0.14,0.13,0.12,55.5,-83.98,-0.2762,-0.0308,0.03,False,False,False,False,False,False
INVE,0.37,-0.6,0.38,-0.63,0.11,0.15,0.05,0.04,55.51,-79.41,-0.2901,-0.0241,0.04,False,False,False,False,True,False
DLPN,0.36,-0.57,0.49,-0.37,0.12,0.13,0.12,0.11,55.53,-78.05,-0.3069,-0.0695,0.04,False,False,False,False,True,False
PLUG,0.22,-0.77,0.39,-0.27,0.07,0.07,0.18,0.21,55.72,-103.23,-0.2666,-0.0588,0.03,False,False,False,False,False,False
ANY,0.19,-0.49,0.44,-0.75,0.15,0.15,0.04,0.03,55.81,-83.22,-0.0284,-0.1601,0.0,False,False,False,False,False,False
LITB,0.41,-0.58,0.6,-0.19,0.12,0.17,0.25,0.14,55.87,-52.11,-0.429,-0.0825,0.08,False,False,False,False,True,False
DXCM,0.49,-0.35,0.49,-0.62,0.21,0.29,0.05,0.08,56.2,-60.92,-0.1752,-0.0258,0.03,False,False,False,False,False,False
UK,0.2,-0.65,0.48,-0.39,0.1,0.1,0.11,0.15,56.49,-94.67,-0.5212,-0.8129,0.06,False,False,False,False,False,False
ATXG,0.3,-0.7,0.39,-0.23,0.08,0.23,0.21,0.2,56.61,-92.79,-0.3254,-0.1274,0.04,False,False,False,False,False,False
ATKR,0.43,-0.45,0.43,-0.56,0.17,0.33,0.06,0.09,56.67,-73.98,-0.1567,0.0538,0.02,False,False,False,False,False,False
AVD,0.44,-0.52,0.44,-0.35,0.14,0.14,0.13,0.12,56.73,-63.2,-0.171,-0.0511,0.03,False,False,False,False,True,False
PAVS,0.2,-0.79,0.41,-0.29,0.06,0.11,0.16,0.13,56.76,-116.81,-0.4549,-0.3165,0.04,False,False,False,False,False,False
GPRO,0.34,-0.64,0.53,-0.32,0.1,0.1,0.15,0.15,56.9,-84.46,-0.5276,-0.0448,0.06,False,False,False,False,False,False
SGML,0.24,-0.71,0.5,-0.16,0.08,0.09,0.29,0.29,57.13,-103.07,-0.5749,0.0437,0.06,False,False,False,False,False,False
EYE,0.42,-0.41,0.42,-0.82,0.19,0.18,0.03,0.05,57.15,-70.05,-0.2775,-0.0841,0.04,False,False,False,False,False,False
OCUP,0.29,-0.69,0.55,-0.21,0.09,0.12,0.23,0.14,57.19,-79.84,-0.3734,-0.1704,0.05,False,False,False,False,False,False
ENLV,0.28,-0.46,0.28,-1.25,0.16,0.16,0.01,0.02,57.21,-59.18,-0.1108,-0.0703,0.02,False,False,False,False,False,False
PALI,0.16,-0.71,0.37,-0.2,0.08,0.07,0.24,0.17,57.27,-83.01,-0.4388,-0.2189,0.05,False,False,False,False,True,False
RDHL,0.15,-0.43,0.62,-0.07,0.18,0.1,0.39,0.21,57.28,-24.75,0.1319,-0.3969,-0.05,False,False,False,False,True,False
ASLE,0.31,-0.68,0.55,-0.12,0.09,0.13,0.33,0.15,57.29,-88.37,-0.5504,-0.0372,0.06,False,False,False,False,True,False
WORX,0.18,-0.61,0.25,-0.27,0.11,0.1,0.18,0.32,57.32,-75.6,-0.1842,-0.1625,0.02,False,False,False,False,True,False
RMNI,0.53,-0.23,0.54,-0.57,0.28,0.26,0.06,0.05,57.36,-51.4,-0.2201,-0.0347,0.04,False,False,False,False,True,False
VUZI,0.26,-0.75,0.54,-0.16,0.08,0.07,0.29,0.24,57.61,-93.25,-0.4239,-0.0526,0.05,False,False,False,False,True,False
BOXL,0.21,-0.76,0.48,-0.23,0.07,0.08,0.22,0.22,57.72,-100.32,-0.3971,-0.1441,0.04,False,False,False,False,True,False
BLNK,0.36,-0.54,0.45,-0.46,0.13,0.14,0.09,0.16,57.89,-73.56,-0.3508,-0.0343,0.05,False,False,False,False,False,False
SRG,0.44,-0.43,0.44,-0.67,0.18,0.18,0.04,0.04,57.9,-73.71,-0.3022,-0.0934,0.04,False,False,False,False,False,False
ONVO,0.28,-0.49,0.33,-0.42,0.15,0.13,0.1,0.12,57.9,-92.81,-0.3976,-0.1629,0.04,False,False,False,False,False,False
INTT,0.41,-0.6,0.48,-0.26,0.11,0.13,0.19,0.15,58.07,-68.83,-0.271,0.0195,0.04,False,False,False,False,False,False
CTRN,0.45,-0.34,0.46,-0.78,0.22,0.5,0.03,0.04,58.32,-63.32,-0.2334,-0.0268,0.04,False,False,False,False,False,False
YI,0.25,-0.75,0.43,-0.26,0.07,0.11,0.19,0.22,58.65,-122.05,-0.622,-0.1232,0.05,False,False,False,False,False,False
KRKR,0.24,-0.7,0.39,-0.17,0.09,0.1,0.27,0.25,58.66,-101.56,-0.5611,-0.1787,0.06,False,False,False,False,False,False
BLDP,0.4,-0.58,0.51,-0.4,0.12,0.15,0.11,0.14,58.82,-74.16,-0.3097,-0.1412,0.04,False,False,False,False,False,False
AACG,0.36,-0.5,0.36,-0.86,0.15,0.17,0.03,0.04,58.88,-71.81,-0.1852,-0.0308,0.03,False,False,False,False,False,False
CVM,0.33,-0.16,0.45,-1.01,0.32,0.25,0.02,0.02,58.92,-64.32,-0.3883,-0.1798,0.06,False,False,False,False,False,False
CENN,0.04,-0.95,0.51,-0.01,0.02,0.02,0.48,0.47,59.19,-415.19,-5.1209,-0.069,0.12,False,False,False,False,False,False
CAR,0.34,-0.65,0.52,-0.22,0.1,0.13,0.23,0.27,59.22,-101.87,-0.4697,0.0234,0.05,False,False,False,False,False,False
GOTU,0.34,0.06,0.34,-1.61,0.54,0.8,0.01,0.08,59.27,-65.99,0.0049,-0.6982,-0.0,False,False,False,False,False,False
ALPP,0.32,-0.67,0.45,-0.35,0.1,0.08,0.13,0.16,59.53,-79.95,-0.4183,0.0004,0.05,False,False,False,False,False,False
EGIO,0.02,-0.97,0.04,-0.26,0.02,0.1,0.19,0.41,59.82,-1883.72,-0.922,-0.2658,0.0,False,False,False,False,False,False
MTEM,0.15,-0.85,0.39,-0.28,0.05,0.05,0.17,0.16,59.91,-180.16,-0.7618,-0.3897,0.04,False,False,False,False,False,False
QUIK,0.35,-0.14,0.35,-1.17,0.33,0.7,0.01,0.04,60.07,-63.95,-0.172,0.0548,0.03,False,False,False,False,False,False
JFU,0.35,-0.41,0.45,-0.63,0.19,0.18,0.05,0.09,60.15,-66.3,-0.2927,-0.1098,0.04,False,False,False,False,False,False
AYRO,0.2,-0.8,0.45,-0.25,0.06,0.05,0.2,0.22,60.3,-89.47,-0.3846,-0.1522,0.04,False,False,False,False,False,False
SANW,0.2,-0.74,0.5,-0.23,0.08,0.08,0.22,0.16,60.34,-110.03,-0.5026,-0.1811,0.05,False,False,False,False,False,False
ALTG,0.43,-0.56,0.43,-0.37,0.12,0.16,0.12,0.11,60.47,-75.77,-0.2019,-0.0167,0.03,False,False,False,False,False,False
PLAY,0.43,-0.15,0.43,-0.91,0.33,0.37,0.02,0.03,60.5,-54.26,-0.0874,0.04,0.02,False,False,False,False,False,False
MICS,0.38,-0.31,0.38,-0.31,0.23,0.23,0.16,0.2,60.63,-36.91,-0.1495,-0.1255,0.04,False,False,False,False,True,False
ODP,0.49,-0.4,0.54,-0.47,0.19,0.29,0.08,0.06,60.63,-58.17,-0.2182,0.0163,0.04,False,False,False,False,False,False
AMTX,0.33,-0.52,0.33,-0.23,0.14,0.13,0.22,0.23,60.66,-66.66,-0.3172,-0.0036,0.05,False,False,False,False,False,False
RIOT,0.39,-0.36,0.55,-0.5,0.21,0.26,0.08,0.04,60.73,-53.07,-0.1726,0.0262,0.03,False,False,False,False,False,False
SMCI,0.34,0.49,0.35,-2.46,0.88,0.97,0.0,0.01,60.78,-47.38,0.0887,0.1865,-0.02,False,False,False,True,False,False
NUS,0.3,-0.68,0.52,-0.26,0.09,0.11,0.19,0.23,60.89,-110.06,-0.3702,-0.1161,0.03,False,False,False,False,False,False
MTR,0.33,-0.65,0.52,-0.26,0.1,0.1,0.19,0.26,61.09,-84.17,-0.5029,0.023,0.06,False,False,False,False,False,False
ABVC,0.2,-0.4,0.39,-0.53,0.19,0.08,0.07,0.13,61.1,-60.27,-0.5152,-0.212,0.09,False,False,False,False,False,False
LFLY,0.12,-0.87,0.44,-0.05,0.04,0.09,0.42,0.25,61.18,-107.33,-0.5251,-0.2088,0.05,False,False,False,False,False,False
TITN,0.45,-0.55,0.48,-0.43,0.13,0.17,0.1,0.09,61.2,-74.21,-0.3084,-0.0037,0.04,False,False,False,False,False,False
CNET,0.35,-0.58,0.41,-0.51,0.12,0.19,0.07,0.15,61.47,-97.24,-0.2685,-0.1442,0.03,False,False,False,False,False,False
NERV,0.21,-0.65,0.75,-0.02,0.1,0.11,0.47,0.25,61.61,-70.57,-0.2684,-0.2615,0.04,False,False,False,False,True,False
VTSI,0.38,0.02,0.38,-0.39,0.47,0.57,0.11,0.06,61.8,-45.88,-0.0532,0.0397,0.01,False,False,False,False,False,False
CWBR,0.14,-0.86,0.43,-0.11,0.05,0.05,0.35,0.28,61.87,-128.71,-0.333,-0.2284,0.03,False,False,False,False,False,False
SBET,0.27,-0.71,0.42,-0.27,0.08,0.08,0.18,0.16,61.91,-83.97,-0.4661,-0.1368,0.06,False,False,False,False,False,False
LFMD,0.39,0.04,0.39,-0.65,0.51,0.86,0.04,0.08,61.99,-48.4,-0.1333,-0.0185,0.03,False,False,False,False,False,False
VERO,0.27,-0.61,0.42,-0.1,0.11,0.11,0.35,0.19,62.01,-99.55,-0.6388,-0.2538,0.06,False,False,False,False,False,False
MYRG,0.5,-0.35,0.5,-0.51,0.21,0.4,0.07,0.08,62.18,-55.64,-0.1114,0.0506,0.02,False,False,False,False,False,False
ELVA,0.44,-0.39,0.5,-0.64,0.19,0.2,0.05,0.05,62.2,-49.94,-0.0958,-0.0121,0.02,False,False,False,False,False,False
MNTX,0.43,-0.15,0.5,-0.6,0.32,0.4,0.05,0.05,62.21,-50.9,-0.2001,-0.0068,0.04,False,False,False,False,False,False
DBVT,0.25,-0.75,0.45,-0.31,0.07,0.08,0.15,0.18,62.25,-101.92,-0.3192,-0.0689,0.03,False,False,False,False,False,False
IMTE,0.3,-0.47,0.36,-0.47,0.16,0.16,0.08,0.09,62.31,-61.26,-0.276,-0.1323,0.05,False,False,False,False,False,False
PETS,0.28,-0.69,0.65,-0.17,0.09,0.08,0.28,0.24,62.46,-77.11,-0.4423,-0.133,0.06,False,False,False,False,True,False
CMCT,0.42,-0.55,0.43,-0.4,0.13,0.16,0.11,0.12,62.54,-65.32,-0.29,-0.1215,0.04,False,False,False,False,False,False
BPT,0.21,-0.76,0.5,-0.09,0.07,0.1,0.36,0.31,62.72,-95.97,-0.3928,0.0001,0.04,False,False,False,False,False,False
QRTEA,0.28,-0.22,0.38,-1.32,0.28,0.25,0.01,0.04,62.73,-59.88,-0.093,-0.1125,0.02,False,False,False,False,False,False
GPMT,0.42,-0.51,0.53,-0.4,0.15,0.17,0.11,0.09,62.78,-55.68,-0.2754,-0.0257,0.05,False,False,False,False,True,False
QTRX,0.41,-0.52,0.45,-0.58,0.14,0.19,0.06,0.06,62.8,-69.17,-0.2985,-0.0706,0.04,False,False,False,False,False,False
LINK,0.42,-0.38,0.42,-0.62,0.2,0.21,0.05,0.04,62.86,-59.28,-0.3294,-0.0065,0.06,False,False,False,False,False,False
IMAB,0.43,-0.37,0.55,-0.48,0.2,0.17,0.08,0.15,62.99,-47.04,-0.1301,-0.16,0.03,False,False,False,False,False,False
TBI,0.47,-0.47,0.59,-0.32,0.16,0.19,0.15,0.15,63.29,-61.49,-0.2694,-0.0456,0.04,False,False,False,False,False,False
HOFV,0.26,-0.73,0.51,-0.24,0.08,0.09,0.21,0.27,63.32,-87.29,-0.2632,-0.2954,0.03,False,False,False,False,False,False
CHRS,0.26,-0.73,0.52,-0.21,0.08,0.1,0.23,0.18,63.32,-68.89,-0.1542,-0.1879,0.02,False,False,False,False,False,False
KOPN,0.3,-0.35,0.36,-1.2,0.21,0.16,0.01,0.01,63.37,-63.13,-0.2327,-0.0178,0.04,False,False,False,False,False,False
BKYI,0.29,-0.68,1.0,0.11,0.09,0.04,0.73,0.38,63.39,-40.43,-0.1808,-0.2189,0.04,False,False,False,False,True,False
PROC,0.38,-0.51,0.56,-0.37,0.14,0.18,0.12,0.12,63.52,-55.15,-0.1141,-0.1213,0.02,False,False,False,False,False,False
FREY,0.16,-0.84,0.36,-0.12,0.05,0.06,0.33,0.35,63.53,-105.24,-0.1745,-0.1128,0.02,False,False,False,False,False,False
DLTR,0.45,-0.42,0.45,-0.7,0.18,0.25,0.04,0.09,63.71,-80.71,-0.2105,-0.0182,0.03,False,False,False,False,False,False
TOPS,0.44,-0.05,0.58,-0.72,0.4,0.68,0.04,0.05,63.78,-44.27,0.0004,-0.1717,-0.0,False,False,False,False,False,False
WRAP,0.21,-0.19,0.45,-1.03,0.3,0.55,0.02,0.01,63.8,-61.73,-0.282,-0.2037,0.05,False,False,False,False,False,False
AUMN,0.11,-0.63,0.35,-0.19,0.11,0.1,0.25,0.27,63.99,-94.43,-0.2615,-0.1441,0.03,False,False,False,False,False,False
FORD,0.45,-0.54,0.45,-0.32,0.13,0.15,0.15,0.11,64.07,-62.39,-0.3183,-0.0726,0.05,False,False,False,False,False,False
CLSK,0.38,1.05,0.38,-2.62,0.96,0.97,0.0,0.01,64.07,-29.84,0.1704,-0.008,-0.06,False,False,False,False,False,False
CBRL,0.44,-0.53,0.49,-0.45,0.14,0.14,0.09,0.1,64.08,-67.7,-0.3349,-0.0813,0.05,False,False,False,False,False,False
