,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,close,priceTheory,garchVol,std,ticker,signal,reward
87,CLOV241115P00001500,2024-09-24 17:43:04+00:00,1.5,0.03,0.02,0.06,0.0,0.0,53.0,679.0,1.2812535937499998,False,REGULAR,USD,put,2.819999933242798,0.01364315288341753,0.7240820150044737,1.0004714557636987,CLOV,,0.0
88,CLOV241115P00002000,2024-09-26 15:22:48+00:00,2.0,0.1,0.05,0.19,0.0,0.0,63.0,835.0,1.171879140625,False,REGULAR,USD,put,2.819999933242798,0.08001018432219156,0.7240820150044737,1.0004714557636987,CLOV,,0.0
89,CLOV241115P00002500,2024-09-27 19:45:12+00:00,2.5,0.25,0.23,0.27,0.019999996,8.69565,24.0,1052.0,1.0078174609375,False,REGULAR,USD,put,2.819999933242798,0.24084186798316698,0.7240820150044737,1.0004714557636987,CLOV,,0.0
90,CLOV241115P00003000,2024-09-27 17:14:52+00:00,3.0,0.51,0.5,0.67,0.03999999,8.510636,18.0,597.0,1.16016044921875,True,REGULAR,USD,put,2.819999933242798,0.5048539618099421,0.7240820150044737,1.0004714557636987,CLOV,,0.0
91,CLOV241115P00003500,2024-09-26 19:53:48+00:00,3.5,0.83,0.85,1.28,0.0,0.0,16.0,413.0,1.4765651171875,True,REGULAR,USD,put,2.819999933242798,0.8541791960845428,0.7240820150044737,1.0004714557636987,CLOV,,0.0
92,CLOV241115P00004000,2024-09-20 13:38:01+00:00,4.0,1.11,1.27,1.72,0.0,0.0,5.0,148.0,1.5703146484375,True,REGULAR,USD,put,2.819999933242798,1.2631971124039645,0.7240820150044737,1.0004714557636987,CLOV,,0.0
93,CLOV241115P00004500,2024-08-29 15:00:04+00:00,4.5,1.73,1.53,1.96,0.0,0.0,200.0,255.0,1.015629921875,True,REGULAR,USD,put,2.819999933242798,1.709870502025469,0.7240820150044737,1.0004714557636987,CLOV,,0.0
94,CLOV241115P00005000,2024-09-20 16:00:11+00:00,5.0,2.06,2.21,2.25,0.0,0.0,1.0,101.0,1.09375453125,True,REGULAR,USD,put,2.819999933242798,2.1787874126657756,0.7240820150044737,1.0004714557636987,CLOV,,0.0
95,CLOV250117C00000500,2024-09-27 19:41:38+00:00,0.5,2.3,2.13,2.39,-0.049999952,-2.1276577,5.0,5682.0,2.50000375,True,REGULAR,USD,call,2.819999933242798,2.3279625298600353,0.7240820150044737,1.0004714557636987,CLOV,,0.0
96,CLOV250117C00001000,2024-09-27 19:39:12+00:00,1.0,1.83,1.79,1.93,-0.07999992,-4.1884775,3.0,5222.0,1.3125034374999998,True,REGULAR,USD,call,2.819999933242798,1.8468122741320707,0.7240820150044737,1.0004714557636987,CLOV,,0.0
97,CLOV250117C00001500,2024-09-27 17:57:34+00:00,1.5,1.42,1.36,1.46,-0.08000004,-5.333336,118.0,5404.0,1.0781296093750001,True,REGULAR,USD,call,2.819999933242798,1.41149668736915,0.7240820150044737,1.0004714557636987,CLOV,,0.0
98,CLOV250117C00002000,2024-09-27 19:05:23+00:00,2.0,1.02,0.98,1.06,-0.07000005,-6.422023,20.0,6667.0,0.9765627343750001,True,REGULAR,USD,call,2.819999933242798,1.0503739700894554,0.7240820150044737,1.0004714557636987,CLOV,,0.0
99,CLOV250117C00002500,2024-09-27 19:57:04+00:00,2.5,0.75,0.7,0.75,-0.04000002,-5.063294,32.0,3138.0,0.9492192578124999,True,REGULAR,USD,call,2.819999933242798,0.7688338706112715,0.7240820150044737,1.0004714557636987,CLOV,,0.0
100,CLOV250117C00003000,2024-09-27 19:46:59+00:00,3.0,0.53,0.52,0.56,-0.050000012,-8.620692,31.0,8838.0,0.98437515625,False,REGULAR,USD,call,2.819999933242798,0.5576885943921739,0.7240820150044737,1.0004714557636987,CLOV,,0.0
101,CLOV250117C00003500,2024-09-27 19:35:11+00:00,3.5,0.37,0.32,0.39,-0.03999999,-9.756096,160.0,8524.0,0.92773509765625,False,REGULAR,USD,call,2.819999933242798,0.4029232269530736,0.7240820150044737,1.0004714557636987,CLOV,,0.0
102,CLOV250117C00004000,2024-09-27 17:38:59+00:00,4.0,0.25,0.25,0.29,-0.060000002,-19.35484,22.0,8210.0,0.9609378906249999,False,REGULAR,USD,call,2.819999933242798,0.29092266090422053,0.7240820150044737,1.0004714557636987,CLOV,,0.0
103,CLOV250117C00004500,2024-09-27 19:41:38+00:00,4.5,0.21,0.17,0.23,-0.02000001,-8.695657,61.0,1996.0,0.9726565234375,False,REGULAR,USD,call,2.819999933242798,0.2103818969269321,0.7240820150044737,1.0004714557636987,CLOV,,0.0
104,CLOV250117C00005000,2024-09-27 19:43:59+00:00,5.0,0.16,0.16,0.17,-0.02000001,-11.111116,212.0,8197.0,1.015629921875,False,REGULAR,USD,call,2.819999933242798,0.15259217790208396,0.7240820150044737,1.0004714557636987,CLOV,,0.0
105,CLOV250117C00005500,2024-09-27 14:32:32+00:00,5.5,0.12,0.06,0.15,-0.030000009,-20.000004,1.0,741.0,0.9687503125,False,REGULAR,USD,call,2.819999933242798,0.111107972365479,0.7240820150044737,1.0004714557636987,CLOV,,0.0
106,CLOV250117C00007000,2024-09-27 19:57:57+00:00,7.0,0.07,0.06,0.08,-0.030000001,-30.000002,137.0,14691.0,1.0703171484375003,False,REGULAR,USD,call,2.819999933242798,0.044108816768270616,0.7240820150044737,1.0004714557636987,CLOV,,0.0
107,CLOV250117P00000500,2024-09-25 19:14:00+00:00,0.5,0.01,0.01,0.07,0.0,0.0,10.0,4763.0,2.1406296484375,False,REGULAR,USD,put,2.819999933242798,0.00024500021097308144,0.7240820150044737,1.0004714557636987,CLOV,,0.0
108,CLOV250117P00001000,2024-09-27 16:34:51+00:00,1.0,0.06,0.05,0.06,0.0,0.0,3.0,2905.0,1.421877890625,False,REGULAR,USD,put,2.819999933242798,0.011377148076743898,0.7240820150044737,1.0004714557636987,CLOV,,0.0
109,CLOV250117P00001500,2024-09-26 15:13:33+00:00,1.5,0.11,0.1,0.12,0.0,0.0,21.0,4821.0,1.15625421875,False,REGULAR,USD,put,2.819999933242798,0.06834396490755855,0.7240820150044737,1.0004714557636987,CLOV,,0.0
110,CLOV250117P00002000,2024-09-26 15:12:59+00:00,2.0,0.2,0.18,0.22,0.0,0.0,10.0,1795.0,0.9765627343750001,False,REGULAR,USD,put,2.819999933242798,0.19950365122159952,0.7240820150044737,1.0004714557636987,CLOV,,0.0
111,CLOV250117P00002500,2024-09-27 19:44:29+00:00,2.5,0.44,0.39,0.45,0.06999999,18.918917,6.0,981.0,0.9765627343750001,False,REGULAR,USD,put,2.819999933242798,0.41024595533715114,0.7240820150044737,1.0004714557636987,CLOV,,0.0
112,CLOV250117P00003000,2024-09-27 19:20:47+00:00,3.0,0.67,0.67,0.72,0.0,0.0,63.0,301.0,0.945313046875,True,REGULAR,USD,put,2.819999933242798,0.6913830827117889,0.7240820150044737,1.0004714557636987,CLOV,,0.0
113,CLOV250117P00003500,2024-09-19 13:54:01+00:00,3.5,0.93,1.01,1.07,0.0,0.0,10.0,264.0,0.9355475195312499,True,REGULAR,USD,put,2.819999933242798,1.028900118866424,0.7240820150044737,1.0004714557636987,CLOV,,0.0
114,CLOV250117P00004000,2024-09-27 13:31:02+00:00,4.0,1.38,1.4,1.47,0.100000024,7.8125024,1.0,240.0,0.937500625,True,REGULAR,USD,put,2.819999933242798,1.4091819564113066,0.7240820150044737,1.0004714557636987,CLOV,,0.0
115,CLOV250117P00004500,2024-08-23 18:30:51+00:00,4.5,1.65,1.75,1.84,0.0,0.0,2.0,37.0,0.79687703125,True,REGULAR,USD,put,2.819999933242798,1.8209235960277537,0.7240820150044737,1.0004714557636987,CLOV,,0.0
116,CLOV250117P00005000,2024-08-29 18:27:03+00:00,5.0,2.31,1.9,2.74,0.0,0.0,100.0,87.0,0.9609378906249999,True,REGULAR,USD,put,2.819999933242798,2.255416280596641,0.7240820150044737,1.0004714557636987,CLOV,,0.0
117,CLOV250117P00007000,2024-09-23 14:03:18+00:00,7.0,4.2,4.2,4.3,0.0,0.0,2.0,110.0,1.0703171484375003,True,REGULAR,USD,put,2.819999933242798,4.116062533837769,0.7240820150044737,1.0004714557636987,CLOV,,0.0
118,CLOV250221C00000500,2024-09-20 14:52:05+00:00,0.5,2.56,2.15,2.4,0.0,0.0,1.0,14.0,2.2656293359374997,True,REGULAR,USD,call,2.819999933242798,2.3310340010024575,0.7240820150044737,1.0004714557636987,CLOV,,0.0
119,CLOV250221C00001000,2024-09-25 14:04:48+00:00,1.0,1.95,1.77,1.95,0.0,0.0,10.0,53.0,1.140629296875,True,REGULAR,USD,call,2.819999933242798,1.8622785532249755,0.7240820150044737,1.0004714557636987,CLOV,,0.0
120,CLOV250221C00001500,2024-09-24 16:39:36+00:00,1.5,1.55,1.38,1.51,0.0,0.0,4.0,39.0,1.0625046875000002,True,REGULAR,USD,call,2.819999933242798,1.4508058364826288,0.7240820150044737,1.0004714557636987,CLOV,,0.0
121,CLOV250221C00002000,2024-09-25 13:30:07+00:00,2.0,1.27,1.0,1.13,0.0,0.0,40.0,1604.0,0.945313046875,True,REGULAR,USD,call,2.819999933242798,1.1141286542600122,0.7240820150044737,1.0004714557636987,CLOV,,0.0
122,CLOV250221C00002500,2024-09-25 15:33:19+00:00,2.5,0.93,0.76,0.84,0.0,0.0,1.0,630.0,0.945313046875,True,REGULAR,USD,call,2.819999933242798,0.8498474561954922,0.7240820150044737,1.0004714557636987,CLOV,,0.0
123,CLOV250221C00003000,2024-09-27 16:34:58+00:00,3.0,0.6,0.53,0.63,-0.060000002,-9.090909,10.0,1365.0,0.9179695703125,False,REGULAR,USD,call,2.819999933242798,0.6470094084753053,0.7240820150044737,1.0004714557636987,CLOV,,0.0
124,CLOV250221C00003500,2024-09-27 13:30:31+00:00,3.5,0.5,0.4,0.47,0.02000001,4.166669,10.0,1422.0,0.92187578125,False,REGULAR,USD,call,2.819999933242798,0.49307700594279014,0.7240820150044737,1.0004714557636987,CLOV,,0.0
125,CLOV250221C00004000,2024-09-26 14:27:27+00:00,4.0,0.35,0.31,0.37,0.00999999,2.9411738,1.0,1425.0,0.9433599414062499,False,REGULAR,USD,call,2.819999933242798,0.37680702167798413,0.7240820150044737,1.0004714557636987,CLOV,,0.0
126,CLOV250221C00004500,2024-09-24 15:46:26+00:00,4.5,0.3,0.23,0.29,0.0,0.0,75.0,207.0,0.945313046875,False,REGULAR,USD,call,2.819999933242798,0.2890529198498531,0.7240820150044737,1.0004714557636987,CLOV,,0.0
127,CLOV250221C00005000,2024-09-26 16:45:00+00:00,5.0,0.24,0.17,0.23,0.0,0.0,102.0,2078.0,0.94726615234375,False,REGULAR,USD,call,2.819999933242798,0.22271531264068087,0.7240820150044737,1.0004714557636987,CLOV,,0.0
128,CLOV250221C00005500,2024-09-27 14:05:28+00:00,5.5,0.21,0.06,0.19,0.019999996,10.526314,5.0,940.0,0.8867198828124999,False,REGULAR,USD,call,2.819999933242798,0.17241510862131537,0.7240820150044737,1.0004714557636987,CLOV,,0.0
129,CLOV250221P00000500,2024-09-12 16:28:31+00:00,0.5,0.12,0.0,0.04,0.0,0.0,2.0,81.0,1.5937520312499998,False,REGULAR,USD,put,2.819999933242798,0.0009292388935354667,0.7240820150044737,1.0004714557636987,CLOV,,0.0
130,CLOV250221P00001000,2024-09-23 19:22:45+00:00,1.0,0.19,0.02,0.33,0.0,0.0,8.0,15.0,1.8125009374999999,False,REGULAR,USD,put,2.819999933242798,0.022068962249929183,0.7240820150044737,1.0004714557636987,CLOV,,0.0
131,CLOV250221P00001500,2024-09-26 13:30:13+00:00,1.5,0.1,0.05,0.19,0.0,0.0,1.0,182.0,1.0468797656250002,False,REGULAR,USD,put,2.819999933242798,0.10049141664145836,0.7240820150044737,1.0004714557636987,CLOV,,0.0
132,CLOV250221P00002000,2024-09-25 18:08:18+00:00,2.0,0.24,0.2,0.32,0.0,0.0,1.0,326.0,0.9765627343750001,False,REGULAR,USD,put,2.819999933242798,0.2537094055527176,0.7240820150044737,1.0004714557636987,CLOV,,0.0
133,CLOV250221P00002500,2024-09-26 14:27:43+00:00,2.5,0.46,0.4,0.57,0.0,0.0,12.0,309.0,0.9531254687499999,False,REGULAR,USD,put,2.819999933242798,0.47932337862207347,0.7240820150044737,1.0004714557636987,CLOV,,0.0
134,CLOV250221P00003000,2024-09-24 17:07:19+00:00,3.0,0.74,0.71,0.8,0.0,0.0,4.0,161.0,0.9101571484375,True,REGULAR,USD,put,2.819999933242798,0.7663805020357624,0.7240820150044737,1.0004714557636987,CLOV,,0.0
135,CLOV250221P00003500,2024-09-23 15:15:26+00:00,3.5,1.07,1.07,1.13,0.0,0.0,1.0,94.0,0.9023447265625,True,REGULAR,USD,put,2.819999933242798,1.1023432706371232,0.7240820150044737,1.0004714557636987,CLOV,,0.0
136,CLOV250221P00004000,2024-08-22 17:54:37+00:00,4.0,1.33,1.39,1.49,0.0,0.0,,144.0,0.8242205078124999,True,REGULAR,USD,put,2.819999933242798,1.4759684575061927,0.7240820150044737,1.0004714557636987,CLOV,,0.0
137,CLOV250221P00005500,2024-08-30 19:47:44+00:00,5.5,3.03,2.76,2.85,0.0,0.0,5.0,110.0,0.8906260937499999,True,REGULAR,USD,put,2.819999933242798,2.7412620578511513,0.7240820150044737,1.0004714557636987,CLOV,,0.0
138,CLOV250516C00002000,2024-09-27 18:38:08+00:00,2.0,1.2,1.14,1.26,-0.14999998,-11.111109,6.0,17.0,0.9687503125,1.0,REGULAR,USD,call,2.819999933242798,1.242915183231017,0.7240820150044737,1.0004714557636987,CLOV,,0.0
139,CLOV250516C00003000,2024-09-27 16:53:50+00:00,3.0,0.78,0.52,0.79,-0.30000007,-27.777782,20.0,24.0,0.8164080859374999,0.0,REGULAR,USD,call,2.819999933242798,0.8201022053552338,0.7240820150044737,1.0004714557636987,CLOV,,0.0
140,CLOV250516C00003500,2024-09-26 15:11:57+00:00,3.5,0.64,0.57,0.64,0.110000014,20.75472,2.0,20.0,0.9257819921875,0.0,REGULAR,USD,call,2.819999933242798,0.6712055779146129,0.7240820150044737,1.0004714557636987,CLOV,,0.0
141,CLOV260116C00000500,2024-09-17 15:41:18+00:00,0.5,2.75,2.0,2.97,0.0,0.0,12.0,3763.0,1.640626796875,True,REGULAR,USD,call,2.819999933242798,2.380366639056582,0.7240820150044737,1.0004714557636987,CLOV,,0.0
142,CLOV260116C00001000,2024-09-27 18:07:03+00:00,1.0,1.96,1.89,2.12,-0.19000006,-8.837212,10.0,3295.0,1.0312548437500002,True,REGULAR,USD,call,2.819999933242798,2.024412187178199,0.7240820150044737,1.0004714557636987,CLOV,,0.0
143,CLOV260116C00001500,2024-09-27 17:58:54+00:00,1.5,1.7,1.59,1.98,-0.13,-7.1038246,11.0,4345.0,1.1054732226562503,True,REGULAR,USD,call,2.819999933242798,1.7404756691019427,0.7240820150044737,1.0004714557636987,CLOV,,0.0
144,CLOV260116C00002000,2024-09-27 17:31:43+00:00,2.0,1.44,1.35,1.6,-0.059999943,-3.9999962,8.0,4436.0,0.9804689453125001,True,REGULAR,USD,call,2.819999933242798,1.5110769167671911,0.7240820150044737,1.0004714557636987,CLOV,,0.0
145,CLOV260116C00002500,2024-09-27 19:47:33+00:00,2.5,1.27,1.16,1.46,-0.05000007,-3.7878842,10.0,1840.0,0.9960937890625,True,REGULAR,USD,call,2.819999933242798,1.3230435265434846,0.7240820150044737,1.0004714557636987,CLOV,,0.0
146,CLOV260116C00003000,2024-09-27 19:56:29+00:00,3.0,1.11,1.05,1.14,-0.03999996,-3.4782577,36.0,4300.0,0.9355475195312499,False,REGULAR,USD,call,2.819999933242798,1.1668859411900403,0.7240820150044737,1.0004714557636987,CLOV,,0.0
147,CLOV260116C00003500,2024-09-27 16:31:38+00:00,3.5,0.96,0.61,0.98,-0.01000005,-1.0309329,20.0,1504.0,0.7949239257812499,False,REGULAR,USD,call,2.819999933242798,1.0357103373432843,0.7240820150044737,1.0004714557636987,CLOV,,0.0
148,CLOV260116C00004000,2024-09-27 17:53:02+00:00,4.0,0.82,0.8,0.88,-0.060000002,-6.818182,192.0,3946.0,0.9169930175781251,False,REGULAR,USD,call,2.819999933242798,0.9244196828003042,0.7240820150044737,1.0004714557636987,CLOV,,0.0
149,CLOV260116C00004500,2024-09-27 15:01:57+00:00,4.5,0.84,0.48,0.78,0.0,0.0,30.0,328.0,0.8242205078124999,False,REGULAR,USD,call,2.819999933242798,0.8291757719774834,0.7240820150044737,1.0004714557636987,CLOV,,0.0
150,CLOV260116C00005000,2024-09-27 19:47:33+00:00,5.0,0.62,0.62,0.7,-0.060000002,-8.823529,58.0,9425.0,0.9062509375,False,REGULAR,USD,call,2.819999933242798,0.7470387682219921,0.7240820150044737,1.0004714557636987,CLOV,,0.0
151,CLOV260116C00005500,2024-09-27 16:14:54+00:00,5.5,0.58,0.51,0.59,-0.030000031,-4.918038,37.0,6879.0,0.8730481445312499,False,REGULAR,USD,call,2.819999933242798,0.6757222379029877,0.7240820150044737,1.0004714557636987,CLOV,,0.0
152,CLOV260116P00000500,2024-09-16 19:41:44+00:00,0.5,0.08,0.02,0.23,0.0,0.0,10.0,4373.0,1.46875265625,False,REGULAR,USD,put,2.819999933242798,0.028380133578540766,0.7240820150044737,1.0004714557636987,CLOV,,0.0
153,CLOV260116P00001000,2024-09-25 15:06:08+00:00,1.0,0.18,0.13,0.35,0.0,0.0,1.0,1323.0,1.15234798828125,False,REGULAR,USD,put,2.819999933242798,0.14043910946491472,0.7240820150044737,1.0004714557636987,CLOV,,0.0
154,CLOV260116P00001500,2024-09-27 15:05:44+00:00,1.5,0.35,0.28,0.4,0.049999982,16.66666,1.0,1439.0,0.92187578125,False,REGULAR,USD,put,2.819999933242798,0.3245160191534151,0.7240820150044737,1.0004714557636987,CLOV,,0.0
155,CLOV260116P00002000,2024-09-26 19:02:01+00:00,2.0,0.62,0.55,0.67,0.0,0.0,30.0,1267.0,0.929688203125,False,REGULAR,USD,put,2.819999933242798,0.5631306945834202,0.7240820150044737,1.0004714557636987,CLOV,,0.0
156,CLOV260116P00002500,2024-09-24 17:30:43+00:00,2.5,0.82,0.83,0.95,0.0,0.0,106.0,376.0,0.8984385156249999,False,REGULAR,USD,put,2.819999933242798,0.8431107321244703,0.7240820150044737,1.0004714557636987,CLOV,,0.0
157,CLOV260116P00003000,2024-09-27 15:44:29+00:00,3.0,1.18,0.94,1.26,0.0,0.0,1.0,314.0,0.7851583984375,True,REGULAR,USD,put,2.819999933242798,1.1549665745357827,0.7240820150044737,1.0004714557636987,CLOV,,0.0
158,CLOV260116P00003500,2024-09-27 15:01:39+00:00,3.5,1.51,1.46,1.61,0.0,0.0,11.0,72.0,0.8437515624999999,True,REGULAR,USD,put,2.819999933242798,1.4918043984537834,0.7240820150044737,1.0004714557636987,CLOV,,0.0
159,CLOV260116P00004000,2024-09-19 19:25:40+00:00,4.0,1.8,0.61,2.0,0.0,0.0,1.0,357.0,0.9023447265625,True,REGULAR,USD,put,2.819999933242798,1.8485271716755602,0.7240820150044737,1.0004714557636987,CLOV,,0.0
160,CLOV260116P00005000,2024-09-25 15:01:43+00:00,5.0,2.56,2.61,2.8,0.0,0.0,4.0,93.0,0.8017597949218749,True,REGULAR,USD,put,2.819999933242798,2.6071731126267617,0.7240820150044737,1.0004714557636987,CLOV,,0.0
161,CLOV270115C00001000,2024-09-19 14:07:59+00:00,1.0,2.52,0.88,3.55,0.0,0.0,,11.0,1.125004375,True,REGULAR,USD,call,2.819999933242798,2.1669736417237297,0.7240820150044737,1.0004714557636987,CLOV,,0.0
162,CLOV270115C00001500,2024-09-25 17:27:55+00:00,1.5,1.87,0.83,2.16,-0.13,-6.5,3.0,7.0,0.50586431640625,True,REGULAR,USD,call,2.819999933242798,1.9509677177443387,0.7240820150044737,1.0004714557636987,CLOV,,0.0
163,CLOV270115C00002000,2024-09-26 13:52:20+00:00,2.0,1.99,1.56,1.93,0.0,0.0,1.0,10.0,0.9785158398437501,True,REGULAR,USD,call,2.819999933242798,1.7749272344332339,0.7240820150044737,1.0004714557636987,CLOV,,0.0
164,CLOV270115C00002500,2024-09-17 18:43:25+00:00,2.5,1.89,1.0,2.89,0.0,0.0,,1.0,1.2851598242187499,True,REGULAR,USD,call,2.819999933242798,1.6276041962992005,0.7240820150044737,1.0004714557636987,CLOV,,0.0
165,CLOV270115C00003000,2024-09-27 19:57:22+00:00,3.0,1.48,1.3,1.95,0.09000003,6.474823,250.0,135.0,1.083988955078125,False,REGULAR,USD,call,2.819999933242798,1.5019308404813585,0.7240820150044737,1.0004714557636987,CLOV,,0.0
166,CLOV270115C00003500,2024-09-24 17:02:07+00:00,3.5,1.38,0.94,2.18,0.0,0.0,7.0,65.0,1.1035201074218752,False,REGULAR,USD,call,2.819999933242798,1.3931441834855471,0.7240820150044737,1.0004714557636987,CLOV,,0.0
167,CLOV270115C00004000,2024-09-24 19:19:43+00:00,4.0,1.4,0.84,2.14,0.0,0.0,10.0,11.0,1.109379453125,False,REGULAR,USD,call,2.819999933242798,1.2978711685468518,0.7240820150044737,1.0004714557636987,CLOV,,0.0
168,CLOV270115C00005000,2024-09-27 15:24:09+00:00,5.0,1.0,0.85,1.08,-0.100000024,-9.090911,20.0,244.0,0.8632826171875,False,REGULAR,USD,call,2.819999933242798,1.1385512251279546,0.7240820150044737,1.0004714557636987,CLOV,,0.0
169,CLOV270115P00002000,2024-09-19 15:09:59+00:00,2.0,0.61,0.61,0.89,0.0,0.0,,2.0,0.8203142968749999,False,REGULAR,USD,put,2.819999933242798,0.7346908431664836,0.7240820150044737,1.0004714557636987,CLOV,,0.0
170,CLOV270115P00003000,2024-09-24 15:23:03+00:00,3.0,1.25,0.59,2.33,0.0,0.0,1.0,11.0,0.8291032714843749,True,REGULAR,USD,put,2.819999933242798,1.351576220202632,0.7240820150044737,1.0004714557636987,CLOV,,0.0
171,CLOV270115P00004000,2024-09-16 13:59:53+00:00,4.0,2.15,0.81,3.4,0.0,0.0,,1.0,0.7421900781249999,True,REGULAR,USD,put,2.819999933242798,2.0373983192561496,0.7240820150044737,1.0004714557636987,CLOV,,0.0
2878,FTAI241018C00030000,2024-08-20 15:11:07+00:00,30.0,84.06,98.1,102.3,0.0,0.0,2.0,2.0,3.361329721679687,True,REGULAR,USD,call,129.5500030517578,99.63737557156031,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2879,FTAI241018C00035000,2024-04-09 14:15:26+00:00,35.0,34.6,42.6,47.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,94.65193765819406,0.48004641757835365,0.48390719379356223,FTAI,BUY,1.013871014004129
2880,FTAI241018C00055000,2024-04-26 14:26:15+00:00,55.0,19.8,28.3,33.0,0.0,0.0,3.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,74.71018600472934,0.48004641757835365,0.48390719379356223,FTAI,BUY,1.2639450304463435
2881,FTAI241018C00060000,2024-06-25 13:51:21+00:00,60.0,36.65,44.5,48.6,0.0,0.0,7.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,69.72474809140758,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2882,FTAI241018C00062500,2024-06-06 17:48:44+00:00,62.5,21.4,42.0,46.4,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,67.23202913513764,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2883,FTAI241018C00065000,2024-07-01 16:17:13+00:00,65.0,40.05,44.8,49.4,0.0,0.0,1.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,64.73931018184,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2884,FTAI241018C00067500,2024-09-24 14:18:52+00:00,67.5,61.3,60.0,64.3,0.0,0.0,4.0,21.0,1.1875040625,True,REGULAR,USD,call,129.5500030517578,62.246591248265936,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2885,FTAI241018C00070000,2024-08-12 14:03:23+00:00,70.0,34.1,41.9,45.2,0.0,0.0,3.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,59.753872425266856,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2886,FTAI241018C00072500,2024-07-24 13:37:55+00:00,72.5,40.5,48.0,52.1,0.0,0.0,1.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,57.261154133936536,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2887,FTAI241018C00075000,2024-08-29 17:50:41+00:00,75.0,51.58,52.6,56.8,0.0,0.0,1.0,31.0,1.0703171484375003,True,REGULAR,USD,call,129.5500030517578,54.768438064552356,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2888,FTAI241018C00080000,2024-08-15 18:59:48+00:00,80.0,29.58,43.7,48.0,0.0,0.0,1.0,45.0,1.0000000000000003e-05,True,REGULAR,USD,call,129.5500030517578,49.78304894845586,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2889,FTAI241018C00085000,2024-09-27 15:04:10+00:00,85.0,43.11,42.7,46.9,10.209999,31.03343,3.0,73.0,0.920899228515625,True,REGULAR,USD,call,129.5500030517578,44.798050721141564,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2890,FTAI241018C00090000,2024-09-27 15:04:10+00:00,90.0,40.2,37.7,42.0,-1.4500008,-3.4813945,3.0,83.0,0.8378922460937499,True,REGULAR,USD,call,129.5500030517578,39.815383234542345,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2891,FTAI241018C00095000,2024-09-27 14:24:17+00:00,95.0,35.2,32.8,37.0,-0.29999924,-0.8450682,2.0,432.0,0.752932158203125,True,REGULAR,USD,call,129.5500030517578,34.84281052323406,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2892,FTAI241018C00097500,2024-09-27 16:40:16+00:00,97.5,32.52,30.3,34.5,-0.07999802,-0.2453927,4.0,95.0,0.6997100341796876,True,REGULAR,USD,call,129.5500030517578,32.36654008431638,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2893,FTAI241018C00100000,2024-09-26 15:31:33+00:00,100.0,29.9,27.8,30.6,0.0,0.0,3.0,253.0,0.8349625878906248,True,REGULAR,USD,call,129.5500030517578,29.903373164426718,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2894,FTAI241018C00105000,2024-09-26 14:59:34+00:00,105.0,23.88,22.9,26.7,0.0,0.0,35.0,89.0,0.5097705273437501,True,REGULAR,USD,call,129.5500030517578,25.04934941577124,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2895,FTAI241018C00110000,2024-09-26 17:54:48+00:00,110.0,19.0,20.0,20.8,0.0,0.0,4.0,304.0,0.5571333349609376,True,REGULAR,USD,call,129.5500030517578,20.373505486416267,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2896,FTAI241018C00115000,2024-09-27 14:34:52+00:00,115.0,15.5,15.0,15.9,1.5,10.714286,2.0,461.0,0.5161181201171875,True,REGULAR,USD,call,129.5500030517578,16.00626123144444,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2897,FTAI241018C00120000,2024-09-27 15:29:52+00:00,120.0,11.13,11.0,11.7,-0.5699997,-4.8717923,3.0,368.0,0.477544287109375,True,REGULAR,USD,call,129.5500030517578,12.092590849580919,0.48004641757835365,0.48390719379356223,FTAI,,0.0
2898,FTAI241018C00125000,2024-09-27 19:12:47+00:00,125.0,7.5,7.7,8.1,0.3699999,5.189339,523.0,995.0,0.45435115966796874,True,REGULAR,USD,call,129.5500030517578,8.755421319244162,0.48004641757835365,0.48390719379356223,FTAI,,0.0
