Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
HPL.NS,0.85,1.64,0.85,1.11,0.88,0.9,0.9,0.91,164.3,39.35,0.4822,0.3794,0.12,True,True,True,True,False,False
MOREPENLAB.NS,1.0,1.49,1.0,1.21,0.86,0.73,0.91,0.78,164.33,47.84,0.5326,0.1682,0.11,True,True,True,True,True,False
ELGIRUBCO.NS,0.96,1.03,0.96,0.82,0.77,0.7,0.85,0.84,164.42,40.32,0.4041,0.2188,0.1,True,True,True,True,True,False
BASF.NS,0.86,1.7,0.86,1.38,0.89,0.79,0.92,0.91,164.51,42.61,0.4677,0.1797,0.11,True,True,True,True,True,False
ATLANTAA.NS,1.0,3.1,1.0,2.43,0.94,0.89,0.95,0.93,164.58,48.21,0.5581,0.2567,0.12,True,True,True,True,True,False
MAHASTEEL.NS,1.0,1.96,1.0,1.35,0.91,0.56,0.92,0.64,165.01,47.49,0.5372,0.0934,0.11,False,False,True,False,True,False
TRENT.NS,0.98,2.53,0.98,1.59,0.93,0.91,0.93,0.93,165.44,44.93,0.5253,0.3592,0.12,True,True,True,True,True,False
DEEPAKFERT.NS,0.96,0.91,0.96,1.0,0.73,0.48,0.89,0.87,165.45,37.83,0.3394,0.169,0.09,False,True,True,True,True,False
ELECTHERM.NS,0.92,6.37,0.92,3.23,0.96,0.95,0.96,0.95,166.31,44.15,0.6402,0.3859,0.15,True,True,True,True,False,False
FMNL.NS,1.0,1.31,1.0,1.18,0.83,0.48,0.91,0.48,166.81,49.38,0.5633,-0.1184,0.11,False,False,True,False,True,False
RPPINFRA.NS,0.95,2.48,0.95,1.65,0.93,0.88,0.93,0.9,166.95,42.88,0.4534,0.2578,0.11,True,True,True,True,True,False
POKARNA.NS,1.0,1.25,1.0,1.14,0.82,0.7,0.9,0.88,167.25,44.18,0.3753,0.195,0.08,True,True,True,True,True,False
ZENTEC.NS,0.82,0.94,0.82,0.85,0.74,0.85,0.86,0.9,167.35,37.56,0.4054,0.3782,0.11,True,True,True,True,False,False
NAVA.NS,0.97,1.51,0.97,1.16,0.87,0.83,0.91,0.89,168.46,43.52,0.5034,0.3599,0.12,True,True,True,True,True,False
ARROWGREEN.NS,0.84,1.71,0.84,1.4,0.89,0.71,0.93,0.91,169.61,41.21,0.3853,0.3511,0.09,True,True,True,True,False,False
TBZ.NS,1.0,1.41,1.0,1.35,0.85,0.6,0.92,0.81,170.28,52.3,0.5473,0.2777,0.1,False,True,True,True,True,False
INDIANHUME.NS,0.9,0.96,0.9,0.87,0.75,0.73,0.87,0.87,170.47,42.42,0.4747,0.1673,0.11,True,True,True,True,True,False
RSSOFTWARE.NS,0.82,4.91,0.82,2.28,0.96,0.94,0.95,0.95,171.35,45.48,0.6345,0.4344,0.14,True,True,True,True,False,False
SUNDARMHLD.NS,0.92,2.28,0.92,1.48,0.92,0.87,0.93,0.89,172.0,47.46,0.5246,0.3215,0.11,True,True,True,True,True,False
PCBL.NS,0.94,2.05,0.94,1.18,0.91,0.73,0.91,0.85,172.4,43.01,0.4503,0.2707,0.1,True,True,True,True,True,False
OIL.NS,0.83,2.4,0.83,1.3,0.93,0.9,0.92,0.93,172.91,41.73,0.5175,0.3131,0.12,True,True,True,True,False,False
20MICRONS.NS,0.92,1.74,0.92,1.46,0.89,0.82,0.93,0.92,172.96,41.92,0.3905,0.2906,0.09,True,True,True,True,False,False
PANACHE.NS,0.85,0.86,0.85,0.88,0.71,0.68,0.87,0.87,173.63,39.91,0.3333,0.142,0.08,True,True,True,True,False,False
SMSPHARMA.NS,0.95,1.55,0.95,1.41,0.87,0.84,0.93,0.91,176.02,46.67,0.5652,0.1938,0.12,True,False,True,False,True,False
IIFLSEC.NS,0.92,2.89,0.92,2.01,0.94,0.91,0.94,0.91,176.03,48.96,0.5484,0.3001,0.11,True,True,True,True,True,False
GRPLTD.NS,0.74,2.54,0.74,1.88,0.93,0.91,0.94,0.94,176.53,45.22,0.5911,0.4236,0.13,False,True,True,True,False,False
GOLDIAM.NS,1.0,1.87,1.0,1.37,0.9,0.52,0.92,0.78,176.61,49.41,0.554,0.2463,0.11,False,True,True,True,True,False
FLEXITUFF.NS,1.0,1.11,1.0,1.07,0.79,0.55,0.9,0.85,176.62,44.77,0.4587,0.2533,0.1,False,False,False,True,True,False
CEREBRAINT.NS,1.0,2.27,1.0,1.58,0.92,0.44,0.93,0.72,176.8,48.56,0.5029,-0.049,0.1,False,False,True,False,True,False
BBOX.NS,0.91,1.56,0.91,1.26,0.87,0.81,0.91,0.9,176.96,42.66,0.4138,0.2218,0.1,True,True,True,True,False,False
KITEX.NS,1.0,1.53,1.0,1.25,0.87,0.43,0.91,0.72,177.34,53.38,0.6066,0.2071,0.11,False,True,True,True,True,False
RVNL.NS,0.88,3.48,0.88,2.53,0.94,0.92,0.95,0.95,177.65,46.36,0.6061,0.4932,0.13,True,True,True,True,False,False
WOCKPHARMA.NS,0.94,3.43,0.94,1.72,0.94,0.92,0.94,0.94,177.71,47.31,0.6025,0.1889,0.13,True,False,True,False,False,False
OPTIEMUS.NS,0.98,1.07,0.98,1.02,0.78,0.62,0.89,0.89,177.81,41.94,0.3999,0.2152,0.1,True,True,True,True,True,False
GOKULAGRO.NS,0.95,1.43,0.95,1.39,0.85,0.64,0.92,0.89,179.7,46.61,0.5022,0.2844,0.11,True,True,True,True,True,False
NEULANDLAB.NS,0.98,2.28,0.98,1.42,0.92,0.86,0.93,0.91,182.37,48.34,0.5256,0.3997,0.11,True,True,True,True,True,False
SPMLINFRA.NS,1.0,6.89,1.0,4.78,0.96,0.93,0.96,0.95,184.15,55.82,0.7832,0.5256,0.14,True,True,True,True,True,False
INDRAMEDCO.NS,1.0,1.73,1.0,1.67,0.89,0.85,0.93,0.91,185.94,50.27,0.5099,0.361,0.1,True,True,True,True,True,False
HUBTOWN.NS,0.88,4.77,0.88,2.39,0.96,0.93,0.95,0.95,187.98,48.69,0.6457,0.3889,0.13,True,True,True,True,False,False
GRAVITA.NS,0.87,1.95,0.87,1.65,0.91,0.83,0.93,0.93,190.84,47.37,0.4331,0.4296,0.09,True,True,True,True,True,False
WINDMACHIN.NS,0.94,2.2,0.94,1.8,0.92,0.85,0.94,0.93,190.85,48.39,0.5015,0.354,0.1,True,True,True,True,True,False
DCMFINSERV.NS,0.88,1.53,0.88,1.01,0.87,0.47,0.89,0.84,191.39,47.36,0.5073,0.2298,0.11,False,True,True,True,True,False
HEXATRADEX.NS,0.84,1.14,0.84,1.06,0.8,0.44,0.89,0.85,191.46,45.45,0.471,0.1979,0.1,False,True,True,True,True,False
GODFRYPHLP.NS,0.97,2.28,0.97,1.89,0.92,0.83,0.94,0.92,192.75,54.62,0.718,0.3561,0.13,True,True,True,True,True,False
MARINE.NS,0.82,2.62,0.82,2.07,0.93,0.91,0.95,0.94,193.81,49.55,0.5941,0.3685,0.12,True,True,True,True,False,False
SUMIT.NS,1.0,3.74,1.0,2.75,0.95,0.84,0.95,0.94,195.98,58.01,0.8449,0.4891,0.15,True,True,True,True,True,False
SHAKTIPUMP.NS,0.87,5.05,0.87,4.19,0.96,0.94,0.96,0.95,198.98,53.45,0.7174,0.4728,0.13,True,True,True,True,False,False
TVVISION.NS,0.92,3.79,0.92,1.97,0.95,0.91,0.94,0.92,199.95,55.02,0.729,0.3216,0.13,True,True,True,True,True,False
PCJEWELLER.NS,1.0,3.72,1.0,2.51,0.95,0.82,0.95,0.93,202.32,58.73,0.8451,0.29,0.14,True,True,True,True,True,False
WEBELSOLAR.NS,1.0,8.28,1.0,5.96,0.96,0.95,0.96,0.95,202.34,61.54,0.9333,0.6748,0.15,True,True,True,True,True,False
PGEL.NS,1.0,2.32,1.0,2.34,0.93,0.82,0.95,0.94,207.22,57.89,0.7353,0.5067,0.13,True,True,True,True,True,False
SMSLIFE.NS,1.0,2.34,1.0,2.17,0.93,0.66,0.95,0.92,208.28,60.08,0.8394,0.1966,0.14,True,True,True,True,True,False
E2E.NS,1.0,6.93,1.0,5.13,0.96,0.95,0.96,0.95,211.85,61.49,0.9165,0.787,0.15,True,True,True,True,True,False
DIACABS.NS,0.89,6.54,0.89,5.59,0.96,0.94,0.96,0.96,212.84,58.54,0.943,0.5222,0.16,True,True,True,True,False,False
REFEX.NS,0.99,1.91,0.99,1.95,0.9,0.67,0.94,0.9,213.58,59.51,0.8476,0.5643,0.14,True,True,True,True,True,False
V2RETAIL.NS,0.89,6.39,0.89,4.81,0.96,0.94,0.96,0.95,216.26,57.05,0.8139,0.5058,0.14,True,True,True,True,False,False
SUPREMEENG.NS,1.0,3.4,1.0,2.69,0.94,0.79,0.95,0.93,225.35,60.96,0.8975,0.0738,0.15,True,False,True,False,True,False
21STCENMGM.NS,1.0,6.01,1.0,4.46,0.96,0.92,0.96,0.95,231.94,64.75,1.0681,0.4189,0.16,True,True,True,True,True,False
SPYL.NS,0.97,16.64,0.97,13.24,0.96,0.95,0.96,0.96,267.11,67.23,1.1878,0.7207,0.18,True,True,True,True,True,False
CYIENTDLM.NS,0.81,0.22,0.82,-0.18,0.32,,0.13,0.28,,0.04,0.0464,,10.69,False,False,False,False,False,False
PYRAMID.NS,0.76,,0.89,,,,,,,-0.27,-0.0765,,2.83,False,False,False,False,False,False
SBCL.NS,0.82,-0.01,0.82,0.03,0.15,0.12,0.35,0.38,,0.16,0.0219,,1.33,False,False,False,False,False,False
GENCON.NS,0.67,-0.09,0.67,-0.05,0.1,0.15,0.25,0.23,,0.1,0.0121,,1.24,False,False,False,False,False,False
FIVESTAR.NS,0.88,-0.01,0.88,0.05,0.15,0.25,0.37,0.31,,-0.46,-0.0409,,0.89,False,False,False,False,False,False
SADHNANIQ.NS,0.73,0.05,0.9,0.05,0.19,0.05,0.37,0.28,,-1.98,-0.1352,,0.68,False,False,False,False,False,False
FAIRCHEMOR.NS,0.83,0.18,0.83,-0.17,0.28,0.24,0.13,0.31,,0.67,0.0391,,0.59,False,False,False,False,False,False
VINNY.NS,0.72,0.38,0.72,-0.34,0.46,0.2,0.05,0.44,,1.53,0.0591,,0.39,False,False,False,False,False,False
MAPMYINDIA.NS,0.73,0.12,0.73,0.08,0.23,0.57,0.4,0.52,,-0.77,-0.0284,,0.37,False,False,False,False,False,False
PRITIKAUTO.NS,0.59,0.4,0.86,-0.29,0.47,0.53,0.07,0.03,,4.37,0.1417,,0.32,False,False,False,False,False,False
DCMSRIND.NS,0.8,0.48,0.8,-0.02,0.51,0.72,0.28,0.27,,5.73,0.1793,,0.31,False,False,False,False,False,False
HPIL.NS,0.72,0.09,0.76,-0.08,0.22,0.51,0.21,0.25,,5.62,0.1622,,0.29,False,False,False,False,False,False
CYBERMEDIA.NS,0.63,0.59,0.8,-0.05,0.58,0.56,0.25,0.09,,6.09,0.1681,,0.28,False,False,False,False,False,False
GENSOL.NS,0.68,0.6,0.83,-0.48,0.59,,0.03,0.08,,2.19,0.0607,,0.28,False,False,False,False,False,False
OSIAHYPER.NS,0.49,-0.19,1.0,-0.0,0.06,0.04,0.3,0.06,,-8.28,-0.2223,,0.27,False,False,False,False,False,False
ICDSLTD.NS,0.66,0.67,0.86,-0.3,0.62,0.47,0.07,0.04,,7.08,0.1811,,0.26,False,False,False,False,False,False
AWL.NS,0.89,-0.04,0.9,-0.07,0.13,0.08,0.23,0.35,,3.53,0.0933,,0.26,False,False,False,False,False,False
CLSEL.NS,0.86,0.12,0.88,-0.0,0.23,0.3,0.3,0.35,,1.56,0.041,,0.26,False,False,False,False,False,False
AARTISURF.NS,0.85,0.1,0.85,-0.02,0.22,0.19,0.27,0.24,,1.12,0.0295,0.0227,0.26,False,False,False,False,False,False
INFOMEDIA.NS,0.8,0.36,0.8,0.14,0.44,0.42,0.46,0.4,,4.24,0.1013,,0.24,False,False,False,False,False,False
STARTECK.NS,0.67,0.74,0.73,-0.21,0.65,0.65,0.11,0.11,,8.0,0.1794,,0.22,False,False,False,False,False,False
ARTNIRMAN.NS,0.68,0.27,0.68,-0.14,0.36,0.38,0.16,0.22,,5.25,0.1174,,0.22,False,False,False,False,False,False
MSUMI.NS,0.88,0.16,0.88,-0.03,0.26,0.31,0.27,0.32,,3.59,0.0775,,0.22,False,False,True,False,False,False
CHEMPLASTS.NS,0.79,-0.06,0.79,-0.03,0.12,0.27,0.26,0.4,,2.74,0.06,,0.22,False,False,True,False,False,False
HEMIPROP.NS,0.74,0.66,0.81,-0.13,0.62,0.7,0.17,0.14,,6.86,0.1432,,0.21,False,False,False,False,False,False
LODHA.NS,0.73,0.8,0.73,0.04,0.68,0.72,0.35,0.51,,7.05,0.1444,,0.2,False,False,True,False,False,False
BLAL.NS,0.74,0.53,0.78,-0.02,0.55,0.67,0.28,0.25,,12.67,0.222,,0.18,False,False,True,False,False,False
GOCOLORS.NS,0.82,-0.11,0.9,0.0,0.09,0.11,0.31,0.33,,-2.38,-0.0422,,0.18,False,False,False,False,False,False
KPIGREEN.NS,0.78,1.73,0.78,-0.13,0.89,0.91,0.17,0.65,,18.53,0.3114,,0.17,False,False,True,False,False,False
LICI.NS,0.86,0.59,0.86,0.01,0.58,0.6,0.31,0.34,,13.54,0.2254,,0.17,False,False,True,False,False,False
ARVEE.NS,0.59,0.68,0.59,0.37,0.62,0.57,0.66,0.67,,10.72,0.1808,,0.17,False,False,True,False,False,False
DATAPATTNS.NS,0.76,0.18,0.76,0.04,0.27,0.51,0.35,0.62,,10.07,0.1685,,0.17,False,False,True,False,False,False
ACI.NS,0.86,0.09,0.86,-0.06,0.21,0.37,0.24,0.43,,7.37,0.1272,,0.17,False,False,True,False,False,False
RAINBOW.NS,0.78,0.2,0.78,-0.11,0.3,0.29,0.19,0.28,,6.13,0.1064,,0.17,False,False,True,False,False,False
NARMADA.NS,0.67,0.14,0.87,-0.14,0.24,0.19,0.16,0.11,,4.81,0.0835,,0.17,False,False,True,False,False,False
GLAND.NS,0.89,0.24,0.89,0.11,0.33,0.56,0.42,0.31,,4.33,0.0733,,0.17,False,False,True,False,False,False
SURYODAY.NS,0.85,-0.01,0.85,-0.06,0.15,0.22,0.23,0.39,,2.63,0.0446,,0.17,False,False,True,False,False,False
UNIDT.NS,0.86,0.2,0.93,-0.06,0.3,0.25,0.24,0.22,,2.14,0.0373,,0.17,False,False,False,False,False,False
TRACXN.NS,0.76,0.2,0.87,-0.08,0.29,0.24,0.21,0.22,,1.43,0.025,,0.17,False,False,False,False,False,False
POCL.NS,0.99,4.28,0.99,3.61,0.95,0.82,0.96,0.94,,65.19,1.0554,,0.16,True,False,True,False,False,False
IRFC.NS,0.74,2.45,0.74,0.38,0.93,0.93,0.67,0.72,,19.84,0.3163,,0.16,False,False,False,False,False,False
MAXIND.NS,0.78,0.7,0.78,0.3,0.64,0.74,0.62,0.7,,13.23,0.2079,,0.16,False,False,True,False,False,False
CAMPUS.NS,0.87,-0.09,0.87,0.11,0.1,0.11,0.42,0.44,,2.37,0.037,,0.16,False,False,False,False,False,False
AMBICAAGAR.NS,0.73,-0.23,0.86,-0.07,0.04,0.07,0.22,0.21,,-0.81,-0.0132,,0.16,False,False,False,False,False,False
RAMAPHO.NS,0.76,-0.21,0.9,0.04,0.05,0.07,0.36,0.31,,-2.75,-0.0443,,0.16,False,False,False,False,False,False
PIGL.NS,1.0,4.07,1.0,3.14,0.95,0.63,0.96,0.94,,61.65,0.9311,,0.15,True,False,True,False,False,False
LCCINFOTEC.NS,0.88,3.5,0.88,3.02,0.95,0.79,0.95,0.95,,60.86,0.9039,,0.15,True,False,True,False,False,False
DOLPHIN.NS,0.69,44.14,0.69,24.62,0.96,0.95,0.96,0.96,,44.67,0.6643,,0.15,False,False,True,False,False,False
KRITIKA.NS,0.78,1.99,0.78,0.03,0.91,0.91,0.35,0.71,,21.78,0.3263,,0.15,False,False,True,False,False,False
PARASPETRO.NS,0.83,2.21,0.83,0.46,0.92,0.93,0.72,0.86,,16.52,0.2477,,0.15,True,False,True,False,False,False
DYCL.NS,0.8,0.17,0.8,0.24,0.27,0.5,0.56,0.56,,10.1,0.1488,,0.15,False,False,True,False,False,False
BCONCEPTS.NS,0.75,0.74,0.88,-0.14,0.65,0.65,0.16,0.11,,7.05,0.1088,,0.15,False,False,False,False,False,False
RUSTOMJEE.NS,0.89,0.18,0.89,0.04,0.28,0.3,0.35,0.43,,6.89,0.1028,,0.15,False,False,False,False,False,False
LATTEYS.NS,0.46,-0.49,0.89,0.04,0.01,0.01,0.35,0.34,,-23.64,-0.3594,,0.15,False,False,False,False,False,False
TARAPUR.NS,1.0,3.38,1.0,3.13,0.94,0.86,0.96,0.94,,57.08,0.8152,,0.14,True,False,True,False,False,False
GMRP&UI.NS,0.92,4.72,0.92,3.61,0.95,0.94,0.96,0.95,,55.22,0.7466,,0.14,True,False,True,False,False,False
WEL.NS,0.83,3.97,0.83,3.15,0.95,0.94,0.96,0.95,,48.33,0.6678,,0.14,True,False,True,False,False,False
BLUECHIP.NS,0.86,1.44,0.86,0.98,0.86,0.93,0.88,0.91,,44.62,0.6277,,0.14,True,False,True,False,False,False
CROWN.NS,0.87,4.47,0.87,2.05,0.95,0.94,0.94,0.94,,34.45,0.472,,0.14,True,False,True,False,False,False
RHL.NS,0.87,0.8,0.87,-0.01,0.68,0.7,0.3,0.52,,20.98,0.297,,0.14,False,False,True,False,False,False
NITIRAJ.NS,0.78,1.2,0.78,0.59,0.81,0.87,0.78,0.77,,21.38,0.2956,,0.14,True,False,True,False,False,False
ANANDRATHI.NS,0.91,1.74,0.91,0.13,0.89,0.91,0.45,0.48,,17.94,0.2501,,0.14,False,False,True,False,False,False
SHYAMTEL.NS,0.72,1.03,0.72,0.16,0.77,0.75,0.47,0.71,,16.49,0.2317,,0.14,False,False,True,False,False,False
SVPGLOB.NS,0.7,-0.16,0.84,-0.15,0.07,0.04,0.15,0.14,,-10.6,-0.1437,,0.14,False,False,False,False,False,False
KAVVERITEL.NS,1.0,3.87,1.0,3.28,0.95,0.9,0.96,0.94,,58.81,0.7623,,0.13,True,False,True,False,False,False
TFL.NS,0.94,1.79,0.94,1.8,0.9,0.85,0.94,0.94,,51.09,0.6604,,0.13,True,False,True,False,False,False
IWEL.NS,0.96,3.34,0.96,1.69,0.94,0.92,0.94,0.93,,49.84,0.6361,,0.13,True,False,True,False,False,False
NETWEB.NS,0.95,2.11,0.95,1.15,0.92,,0.91,0.9,,39.71,0.5249,,0.13,False,False,True,False,False,False
PTCIL.NS,0.91,1.34,0.91,0.89,0.84,,0.87,0.89,,39.14,0.4929,,0.13,False,False,True,False,False,False
ANTGRAPHIC.NS,0.88,1.18,0.88,0.39,0.8,0.77,0.68,0.56,,33.99,0.4396,,0.13,False,False,True,False,False,False
SBGLP.NS,0.88,2.96,0.88,1.25,0.94,0.94,0.91,0.93,,30.51,0.3936,,0.13,True,False,True,False,False,False
HECPROJECT.NS,0.82,1.58,0.82,0.67,0.88,0.87,0.81,0.75,,25.52,0.3342,,0.13,True,False,True,False,False,False
MANOMAY.NS,0.79,0.86,0.79,0.48,0.71,0.62,0.73,0.79,,22.7,0.2944,,0.13,True,False,True,False,False,False
USK.NS,0.74,1.1,0.74,0.18,0.78,0.79,0.49,0.35,,20.72,0.263,,0.13,False,False,True,False,False,False
DRCSYSTEMS.NS,0.74,0.89,0.74,0.27,0.72,0.73,0.58,0.62,,20.14,0.2584,,0.13,False,False,True,False,False,False
MITCON.NS,0.83,0.87,0.83,0.29,0.71,0.74,0.61,0.55,,20.32,0.2561,,0.13,False,False,True,False,False,False
AAKASH.NS,0.74,0.98,0.74,0.42,0.75,0.78,0.7,0.65,,17.35,0.2306,,0.13,False,False,True,False,False,False
MAXHEALTH.NS,0.93,0.62,0.93,0.22,0.6,0.53,0.53,0.37,,14.23,0.1816,0.1713,0.13,False,True,True,True,False,False
IEL.NS,0.87,0.12,0.87,0.03,0.24,0.35,0.34,0.24,,9.54,0.1223,,0.13,False,False,True,False,False,False
TMB.NS,0.8,-0.09,0.97,0.0,0.1,0.18,0.31,0.27,,-4.27,-0.0545,,0.13,False,False,False,False,False,False
SKYGOLD.NS,0.94,8.59,0.94,5.82,0.96,0.94,0.96,0.96,,55.3,0.6767,,0.12,True,False,True,False,False,False
RADHIKAJWE.NS,1.0,2.54,1.0,1.65,0.93,0.69,0.93,0.83,,54.24,0.649,,0.12,True,False,True,False,False,False
S&SPOWER.NS,0.97,5.74,0.97,2.53,0.96,0.94,0.95,0.95,,47.65,0.5713,,0.12,True,False,True,False,False,False
WEALTH.NS,0.78,2.84,0.78,2.36,0.94,0.88,0.95,0.95,,46.79,0.5569,,0.12,True,False,True,False,False,False
SHAILY.NS,0.95,1.86,0.95,1.27,0.9,0.88,0.91,0.93,,44.5,0.5288,,0.12,True,False,True,False,False,False
UMAEXPORTS.NS,0.94,2.0,0.94,0.98,0.91,0.62,0.88,0.76,,42.58,0.5154,,0.12,True,False,True,False,False,False
DPABHUSHAN.NS,1.0,2.9,1.0,2.06,0.94,0.93,0.94,0.93,,44.27,0.5126,,0.12,True,False,True,False,False,False
INOXGREEN.NS,0.95,1.86,0.95,0.91,0.9,0.87,0.87,0.87,,38.88,0.4825,,0.12,True,False,True,False,False,False
SHRADHA.NS,0.78,1.85,0.78,1.37,0.9,0.86,0.92,0.92,,38.54,0.4608,,0.12,True,False,True,False,False,False
PVP.NS,0.9,3.0,0.9,0.67,0.94,0.83,0.81,0.78,,38.9,0.4562,,0.12,True,False,True,False,False,False
KRITI.NS,0.84,0.93,0.84,0.47,0.74,0.66,0.72,0.79,,33.11,0.3984,,0.12,True,False,True,False,False,False
KIRLPNU.NS,0.9,1.0,0.9,0.86,0.76,0.74,0.86,0.86,,31.93,0.3822,,0.12,True,False,True,False,False,False
SARVESHWAR.NS,0.68,1.34,0.7,-0.75,0.84,0.87,0.01,0.1,,26.17,0.3176,,0.12,False,False,True,False,False,False
DHRUV.NS,0.78,1.14,0.78,-0.01,0.79,0.81,0.29,0.79,,24.7,0.3057,,0.12,False,False,True,False,False,False
RAILTEL.NS,0.78,1.49,0.78,0.13,0.86,0.9,0.45,0.67,,21.6,0.2678,,0.12,False,False,True,False,False,False
UNIVAFOODS.NS,1.0,1.07,1.0,0.43,0.78,0.49,0.7,0.67,,21.73,0.2628,,0.12,False,False,True,False,False,False
BANKA.NS,0.78,0.83,0.9,0.16,0.69,0.55,0.47,0.33,,21.13,0.2537,,0.12,False,False,False,False,False,False
LGHL.NS,0.73,5.44,0.73,0.83,0.96,0.95,0.86,0.93,,19.18,0.2285,,0.12,False,False,True,False,False,False
SOFTTECH.NS,0.9,1.4,0.9,0.23,0.85,0.81,0.55,0.75,,17.3,0.2104,,0.12,False,False,True,False,False,False
EUROTEXIND.NS,0.71,0.4,0.71,-0.02,0.47,0.24,0.29,0.43,,11.04,0.1297,,0.12,False,False,True,False,False,False
DBOL.NS,0.71,-0.15,0.84,-0.03,0.07,0.06,0.27,0.29,,-7.15,-0.0837,,0.12,False,False,False,False,False,False
SYNCOMF.NS,1.0,2.05,1.0,1.37,0.91,0.7,0.92,0.68,,50.98,0.5798,,0.11,True,False,True,False,False,False
BHAGCHEM.NS,0.88,2.24,0.88,1.75,0.92,0.74,0.94,0.93,,48.65,0.5329,,0.11,True,False,True,False,False,False
RAMRAT.NS,0.99,1.3,0.99,1.3,0.83,0.52,0.92,0.84,,44.71,0.484,,0.11,False,False,True,False,False,False
SUPRIYA.NS,1.0,1.25,1.0,0.99,0.82,0.61,0.89,0.83,,42.72,0.4837,,0.11,True,False,True,False,False,False
GRWRHITECH.NS,0.95,1.82,0.95,1.2,0.9,0.88,0.91,0.91,,43.73,0.4831,,0.11,True,False,True,False,False,False
DJML.NS,1.0,1.41,1.0,1.49,0.85,0.75,0.93,0.9,,41.61,0.4622,,0.11,True,False,True,False,False,False
IRIS.NS,0.99,1.65,0.99,1.42,0.88,0.86,0.93,0.89,,41.81,0.4453,,0.11,True,False,True,False,False,False
POLICYBZR.NS,0.95,1.28,0.95,0.78,0.83,0.76,0.84,0.86,,37.19,0.4214,,0.11,True,False,True,False,False,False
MAZDOCK.NS,0.78,1.44,0.78,1.3,0.86,0.88,0.92,0.91,,35.23,0.3965,,0.11,True,False,True,False,False,False
ZOMATO.NS,0.94,1.76,0.94,0.95,0.89,0.87,0.88,0.89,,37.5,0.3953,,0.11,True,False,True,False,False,False
TARC.NS,0.96,1.61,0.96,0.83,0.88,0.89,0.86,0.84,,33.95,0.3793,,0.11,True,False,True,False,False,False
ASIANENE.NS,0.91,1.73,0.91,0.68,0.89,0.84,0.82,0.72,,31.77,0.3608,,0.11,True,False,True,False,False,False
AAATECH.NS,0.97,1.55,0.97,0.63,0.87,0.74,0.8,0.74,,30.79,0.3514,,0.11,True,False,True,False,False,False
KRITINUT.NS,0.86,0.69,0.86,0.34,0.63,0.7,0.65,0.66,,28.05,0.3181,,0.11,False,False,True,False,False,False
YUKEN.NS,0.81,0.61,0.81,0.51,0.59,0.74,0.75,0.85,,25.7,0.2938,,0.11,False,False,True,False,False,False
SILGO.NS,0.96,0.87,0.96,0.62,0.71,0.65,0.79,0.71,,24.41,0.2805,,0.11,True,False,True,False,False,False
RVHL.NS,0.91,0.61,0.91,0.45,0.6,0.68,0.71,0.59,,26.18,0.2768,,0.11,False,False,True,False,False,False
AARTIPHARM.NS,0.97,0.74,0.97,0.5,0.65,0.61,0.74,0.66,,24.15,0.2668,,0.11,False,False,True,False,False,False
ISGEC.NS,0.86,0.93,0.86,0.68,0.74,0.73,0.81,0.8,,24.06,0.2661,,0.11,True,False,True,False,False,False
SANSERA.NS,0.92,0.47,0.92,0.4,0.51,0.51,0.69,0.73,,23.32,0.2478,,0.11,False,False,True,False,False,False
EMUDHRA.NS,0.89,0.59,0.89,0.44,0.58,0.67,0.7,0.77,,21.82,0.2435,,0.11,False,False,True,False,False,False
GRINFRA.NS,0.9,0.27,0.9,0.33,0.36,0.36,0.64,0.58,,17.76,0.1944,,0.11,False,False,True,False,False,False
NIRAJ.NS,0.86,0.47,0.98,0.21,0.51,0.49,0.52,0.26,,16.9,0.1846,,0.11,False,False,False,False,False,False
LLOYDSME.NS,0.95,0.38,0.95,0.3,0.46,,0.62,0.63,,16.37,0.1798,,0.11,False,False,True,False,False,False
SMCGLOBAL.NS,0.82,0.91,0.82,0.19,0.73,0.75,0.5,0.5,,15.85,0.1765,,0.11,False,False,True,False,False,False
PARADEEP.NS,0.89,0.24,0.89,0.14,0.34,0.42,0.45,0.46,,12.9,0.1473,,0.11,False,False,True,False,False,False
ELDEHSG.NS,0.86,0.35,0.86,0.24,0.43,0.44,0.56,0.53,,11.4,0.1296,,0.11,False,False,True,False,False,False
HARSHA.NS,0.84,0.18,0.84,0.24,0.27,0.31,0.55,0.62,,11.83,0.1242,,0.11,False,False,True,False,False,False
EMIL.NS,0.83,0.4,0.83,-0.06,0.47,0.78,0.24,0.42,,5.18,0.0549,,0.11,False,False,False,False,False,False
RADIANTCMS.NS,0.8,-0.15,0.91,-0.05,0.07,0.07,0.25,0.27,,-4.19,-0.0459,,0.11,False,False,False,False,False,False
OSWALSEEDS.NS,0.5,-0.43,0.73,-0.23,0.01,0.01,0.1,0.14,,-33.64,-0.3561,,0.11,False,False,False,False,False,False
NDRAUTO.NS,0.9,2.09,0.9,1.28,0.92,0.81,0.92,0.9,,46.47,0.4482,0.3943,0.1,True,True,True,True,False,False
SPORTKING.NS,1.0,0.85,1.0,0.86,0.7,0.42,0.86,0.82,,41.14,0.4159,,0.1,False,False,True,False,False,False
