Exchange,Ticker,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year
xnys,umh,-0.06,-0.3,-1.94,-7.3,-9.0,15.32,-0.46,8.27,9.73,7.53
xnys,umc,1.46,0.26,3.11,14.56,17.57,-3.63,1.05,27.81,16.62,8.45
xnys,umh,-0.06,-0.3,-1.94,-7.3,-9.0,15.32,-0.46,8.27,9.73,7.53
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,unfi,1.75,-8.86,4.27,1.75,2.01,79.28,-14.71,6.04,-7.96,-1.02
xnys,unf,-0.23,-0.06,3.82,-9.79,10.35,21.35,3.55,0.47,5.56,10.52
xnys,unh,2.49,0.43,-23.14,-37.4,-39.64,-37.91,-12.74,1.54,11.69,17.85
xnys,unm,1.84,-0.28,2.5,3.07,12.72,61.35,32.24,36.59,9.92,10.19
xnys,ups,1.42,0.73,6.48,-17.1,-19.48,-23.82,-14.35,3.51,3.67,6.51
xnys,unp,1.26,0.8,5.43,-8.36,-0.85,0.21,2.03,6.05,9.88,14.65
xnys,up,7.09,15.27,42.45,26.89,-8.48,-24.88,-61.37,,,
xnys,uri,1.07,-0.24,8.71,13.19,0.82,13.16,32.99,34.97,22.91,31.68
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,usac,1.09,3.06,12.13,6.32,14.69,17.64,19.54,22.08,8.22,
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,h,2.05,0.45,9.22,-3.11,-15.33,-8.55,12.09,16.11,9.06,8.8
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,usb,2.5,2.71,9.25,2.01,-5.35,19.84,-1.06,5.0,3.22,7.1
xnys,r,1.61,2.35,6.57,-2.18,-2.96,27.85,23.82,31.13,6.23,10.24
xnys,s,1.32,4.26,-2.03,-7.74,-17.3,6.5,-7.33,,,
xnys,usfd,0.18,-1.73,15.98,16.37,15.25,44.46,33.51,27.14,,
xnys,usm,0.43,1.34,-0.46,-2.68,0.13,8.35,27.88,13.73,4.85,3.57
xnys,usna,1.07,-1.64,3.2,-9.57,-18.14,-39.89,-26.8,-19.31,-7.85,3.33
xnys,usph,1.91,3.01,8.57,-5.82,-11.9,-19.13,-9.79,-0.45,6.06,11.99
xnys,uti,0.97,-0.48,20.23,34.5,37.53,139.4,59.28,36.32,15.21,3.15
xnys,utl,-0.6,-3.43,-10.66,-2.18,-0.63,5.8,0.23,3.9,7.41,9.41
xnys,utz,-0.36,3.17,12.62,-0.42,-12.38,-25.21,2.86,2.96,,
xnys,uve,0.11,1.18,7.68,28.79,31.91,48.34,32.77,10.05,3.22,15.22
xnys,uvv,0.1,-7.33,3.15,14.23,13.46,35.6,3.79,10.58,5.44,6.5
xnys,uwmc,2.19,-2.33,3.19,-30.98,-26.75,-38.67,9.97,,,
xnys,v,0.94,1.38,6.65,7.74,17.52,34.46,20.89,13.68,18.81,22.63
xnys,vac,1.57,0.27,15.18,-6.82,-24.7,-23.39,-21.0,-5.13,-0.31,
xnys,val,5.42,10.61,13.35,19.47,-5.94,-41.16,-11.28,,,
xnys,vale,-0.11,3.94,1.93,0.84,11.19,-11.15,-12.48,7.26,10.08,-0.87
xnys,vate,1.59,-0.52,-7.85,-26.56,16.4,-12.17,-38.75,-29.07,-25.78,4.26
xnys,veev,-1.58,2.02,22.57,20.84,35.72,54.24,14.73,7.07,26.3,
xnys,vel,2.09,2.09,1.48,-9.43,-12.58,-8.41,15.01,21.99,,
xnys,vet,3.3,10.6,15.76,-2.41,-22.44,-34.74,-29.76,3.72,-8.34,-0.43
xnys,vg,7.87,31.55,74.94,67.43,,,,,,
xnys,vfc,0.95,2.01,4.1,-37.74,-40.35,-3.68,-32.08,-22.11,-6.98,4.96
xnys,vhc,15.63,46.78,34.79,24.07,45.1,198.17,4.89,-25.1,-6.37,-3.91
xnys,vici,0.06,-0.76,-0.22,-0.21,9.22,16.68,3.85,11.17,,
xnys,vhi,-1.62,-0.21,-17.4,-10.75,-37.54,-22.05,-32.84,7.26,-12.07,-4.68
xnys,vik,1.82,9.3,14.56,8.3,10.74,59.5,,,,
xnys,vips,1.11,6.09,0.76,-10.64,12.18,-7.3,15.48,-2.86,-4.47,
xnys,vist,2.9,0.97,12.16,10.52,-7.58,17.89,75.77,69.16,,
xnys,viv,-0.39,3.32,4.93,22.78,40.27,25.32,4.99,6.13,2.03,1.63
xnys,vln,0.46,-2.23,-20.94,3.79,-15.77,-27.48,-12.33,,,
xnys,vlo,1.16,-0.48,10.67,2.76,6.54,-14.78,0.54,14.79,10.98,16.35
xnys,vlrs,1.46,2.75,18.83,-22.36,-34.68,-32.22,-31.84,-5.71,-8.78,
xnys,vmi,1.06,2.38,7.39,-1.23,6.4,29.34,8.31,21.92,10.83,10.71
xnys,vlto,0.6,-0.75,5.15,2.48,-1.44,1.37,,,,
xnys,vmc,-0.32,-0.1,-0.73,13.02,3.33,7.29,17.45,17.08,12.05,12.48
xnys,vno,2.81,6.85,4.93,5.37,-4.26,67.85,8.86,1.42,-4.53,1.37
xnys,vno,2.81,6.85,4.93,5.37,-4.26,67.85,8.86,1.42,-4.53,1.37
xnys,vno,2.81,6.85,4.93,5.37,-4.26,67.85,8.86,1.42,-4.53,1.37
xnys,l,0.6,-0.17,2.79,5.09,5.4,19.19,11.71,18.26,8.61,7.45
xnys,vno,2.81,6.85,4.93,5.37,-4.26,67.85,8.86,1.42,-4.53,1.37
xnys,vno,2.81,6.85,4.93,5.37,-4.26,67.85,8.86,1.42,-4.53,1.37
xnys,m,2.85,3.11,6.61,-5.88,-26.51,-29.55,-16.12,10.93,-10.75,1.41
xnys,o,0.3,-0.62,-0.92,-0.91,7.85,9.07,-0.86,3.13,6.53,8.08
xnys,vnt,0.78,1.02,8.03,6.31,-0.9,-7.56,10.47,,,
xnys,voc,0.0,-5.82,-5.17,-6.49,-37.97,-30.73,-13.17,25.93,4.22,
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,voya,1.49,0.29,11.49,-3.51,-1.77,-8.53,2.1,6.77,4.6,
xnys,voya,1.49,0.29,11.49,-3.51,-1.77,-8.53,2.1,6.77,4.6,
xnys,vpg,2.3,8.94,14.27,27.83,19.39,-15.12,-3.59,1.24,7.52,
xnys,vre,0.6,-0.92,-4.86,-8.41,-8.96,-0.45,-1.53,-2.57,1.1,-0.94
xnys,vrt,2.8,6.88,23.41,40.66,1.57,31.23,118.87,52.52,,
xnys,vrts,0.91,-0.1,6.83,-4.66,-20.65,-19.28,-0.75,12.61,4.76,16.42
xnys,vsco,6.13,4.48,16.57,8.73,-46.5,4.78,-18.17,,,
xnys,vst,1.61,8.13,19.9,51.95,26.09,102.3,88.03,53.4,,
xnys,vsh,2.99,7.75,12.8,-13.39,-9.92,-32.61,-7.33,-0.99,3.91,5.58
xnys,vsts,1.78,2.11,-27.78,-44.87,-58.5,-48.27,,,,
xnys,vtex,1.21,4.21,21.45,44.9,13.41,-2.05,13.16,,,
xnys,vtle,3.76,14.99,23.45,-18.41,-44.66,-61.71,-45.55,-4.15,-24.56,
xnys,vtmx,-0.77,-1.53,2.86,16.38,12.48,-10.83,,,,
xnys,vtr,0.54,-1.0,-3.33,-5.27,8.88,31.36,7.58,10.93,4.22,6.05
xnys,vtol,2.6,3.96,3.15,-5.79,-11.31,-6.49,2.41,,,
xnys,vvx,1.21,-0.55,-6.01,-2.55,-5.85,-4.19,8.25,-4.51,6.04,
xnys,vts,1.94,7.79,13.88,-2.76,-7.51,1.39,,,,
xnys,vvv,0.27,5.93,4.51,4.0,1.27,-11.94,2.62,14.07,,
xnys,vyx,2.62,2.34,31.06,6.97,-17.99,-11.54,-13.47,1.07,-3.25,3.87
xnys,wab,1.01,1.93,9.14,16.27,9.04,26.3,30.17,24.28,7.81,16.68
xnys,w,0.8,9.8,50.18,36.8,2.17,-23.82,-7.3,-23.32,3.2,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,wal,3.05,2.64,5.02,-4.87,-10.13,28.61,-1.04,12.49,9.45,17.53
xnys,wbs,2.62,4.29,11.32,4.6,-1.32,32.69,5.37,13.11,5.66,9.4
xnys,wal,3.05,2.64,5.02,-4.87,-10.13,28.61,-1.04,12.49,9.45,17.53
xnys,wat,1.4,0.55,3.58,-9.1,-5.34,16.84,1.37,10.94,10.16,11.73
xnys,wbs,2.62,4.29,11.32,4.6,-1.32,32.69,5.37,13.11,5.66,9.4
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,g,2.45,0.19,-13.18,-15.11,0.81,31.6,-0.08,3.92,7.57,7.34
xnys,wbs,2.62,4.29,11.32,4.6,-1.32,32.69,5.37,13.11,5.66,9.4
xnys,wbx,-1.14,-5.57,-8.2,-9.58,-32.29,-76.13,-67.29,,,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,wcc,1.95,3.27,9.14,3.55,-3.94,-0.18,9.25,34.49,9.08,11.31
xnys,wcc,1.95,3.27,9.14,3.55,-3.94,-0.18,9.25,34.49,9.08,11.31
xnys,wdh,1.72,1.72,13.9,16.8,26.69,8.21,8.13,,,
xnys,wd,1.41,-0.23,-3.52,-19.78,-28.33,-23.94,-10.88,9.51,12.78,
xnys,wcn,-0.97,-3.49,-3.95,2.57,11.23,13.3,14.47,14.72,19.78,18.49
xnys,wds,1.28,5.02,16.58,3.25,-0.13,-11.19,-5.27,5.68,0.17,0.1
xnys,well,0.93,0.11,3.07,4.13,23.61,50.15,22.96,22.06,10.49,11.07
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wf,-0.66,4.75,15.31,33.78,45.58,47.71,13.03,15.41,,
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wex,1.57,4.25,13.27,-10.13,-20.96,-23.84,-6.77,-4.69,2.0,10.69
xnys,weav,2.06,2.69,4.87,-14.79,-37.75,11.35,20.03,,,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,wes,1.33,2.09,7.1,3.22,3.99,10.1,17.41,34.54,-0.08,
xnys,wec,0.77,-1.71,-2.98,2.59,14.19,35.72,3.4,5.39,11.18,12.34
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,l,0.6,-0.17,2.79,5.09,5.4,19.19,11.71,18.26,8.61,7.45
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wfc,1.91,2.07,4.42,5.62,9.81,34.99,21.3,20.91,4.77,8.53
xnys,wfg,-1.11,1.69,0.97,-3.36,-13.18,-4.35,-5.77,18.24,4.14,9.78
xnys,wgo,0.34,-2.92,2.04,-9.69,-29.64,-42.75,-9.97,-10.4,6.82,8.57
xnys,whd,1.42,11.44,14.83,-2.54,-21.49,-2.85,-4.8,16.63,,
xnys,wh,2.16,0.77,-0.02,-16.51,-16.83,20.82,2.49,11.44,,
xnys,whr,1.17,6.33,10.62,-9.71,-24.41,1.1,-16.04,-3.35,-3.09,2.99
xnys,whg,-1.16,4.6,-0.83,-0.77,7.65,29.33,1.05,-0.18,-5.29,1.16
xnys,wit,1.05,0.35,0.0,-11.89,-16.41,7.99,-0.43,12.63,3.16,2.19
xnys,wk,1.36,2.85,2.49,-20.23,-36.79,-10.94,-2.19,9.85,17.35,
xnys,wkc,1.89,2.34,8.14,-0.28,2.51,8.38,4.17,0.24,-4.29,1.93
xnys,wlk,2.18,3.56,-6.02,-33.11,-34.92,-50.96,-15.82,6.91,1.91,16.09
xnys,wlkp,0.05,0.27,-1.56,-5.82,-0.07,5.09,0.77,7.72,5.67,
xnys,wm,-0.62,-1.58,1.32,5.32,17.93,18.63,15.77,17.36,18.25,15.27
xnys,wlyb,0.16,-2.35,-12.25,4.32,-11.57,12.1,-6.87,1.16,-1.05,2.67
xnys,wly,0.39,-2.2,-13.95,-11.64,-11.66,11.43,-7.42,1.27,-1.13,2.66
xnys,wmb,0.0,0.08,3.17,11.81,12.82,50.86,20.85,26.8,4.72,10.82
xnys,wmk,2.62,0.29,-14.05,-1.16,13.26,20.89,2.04,10.76,7.48,7.38
xnys,wms,-0.06,4.47,1.97,1.44,-0.34,-29.06,1.08,19.16,14.55,
xnys,wmt,-0.5,-1.27,-0.86,3.49,8.4,46.47,33.89,20.13,15.71,13.18
xnys,wnc,4.8,8.19,15.38,-18.24,-44.31,-53.16,-14.15,-1.19,-1.27,3.89
xnys,wns,3.44,3.05,1.01,5.47,26.1,15.72,,,,
xnys,wolf,-6.71,16.81,-65.42,-72.42,-79.13,-95.07,-73.58,-52.79,-26.45,-22.58
xnys,wpc,0.77,-0.3,2.01,-0.78,16.48,14.33,-3.8,3.43,5.01,10.07
xnys,wor,1.55,2.24,7.27,49.5,50.59,13.68,23.7,20.89,12.97,14.28
xnys,wow,0.72,-0.48,-3.46,-11.04,-15.52,-19.42,-42.6,-9.02,,
xnys,wpp,-0.23,-2.7,1.83,-2.53,-23.51,-21.51,-7.59,2.01,-5.44,3.31
xnys,wrb,0.47,-0.63,2.15,19.38,26.97,42.49,17.56,22.6,18.64,16.85
xnys,wpm,-3.16,2.25,3.62,26.82,58.3,60.71,29.4,19.41,17.44,11.66
xnys,wrb,0.47,-0.63,2.15,19.38,26.97,42.49,17.56,22.6,18.64,16.85
xnys,wrb,0.47,-0.63,2.15,19.38,26.97,42.49,17.56,22.6,18.64,16.85
xnys,e,0.43,3.04,7.89,10.2,15.23,6.11,5.62,12.85,3.2,3.72
xnys,g,2.45,0.19,-13.18,-15.11,0.81,31.6,-0.08,3.92,7.57,7.34
xnys,wrb,0.47,-0.63,2.15,19.38,26.97,42.49,17.56,22.6,18.64,16.85
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,wrb,0.47,-0.63,2.15,19.38,26.97,42.49,17.56,22.6,18.64,16.85
xnys,wrby,1.79,1.94,32.8,0.05,-10.86,26.94,6.91,,,
xnys,ws,2.53,4.26,-1.07,-1.88,-17.91,-15.69,,,,
xnys,h,2.05,0.45,9.22,-3.11,-15.33,-8.55,12.09,16.11,9.06,8.8
xnys,wsm,-0.11,-2.45,2.2,-13.14,-14.12,8.04,36.96,31.19,15.78,18.39
xnys,wso,0.69,0.42,-6.21,-8.24,-4.8,-0.61,22.28,22.6,14.99,16.2
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,wso,0.69,0.42,-6.21,-8.24,-4.8,-0.61,22.28,22.6,14.99,16.2
xnys,wt,1.43,4.98,9.71,15.05,-5.05,2.14,19.29,23.49,-5.92,10.8
xnys,wsr,0.41,0.28,-3.17,-9.36,-11.22,-4.42,5.94,12.73,3.85,
xnys,wst,2.8,6.56,9.41,-3.38,-31.28,-28.45,-9.76,2.12,15.35,18.24
xnys,wtm,1.21,1.89,2.2,-1.95,-6.45,3.88,13.04,14.71,11.05,12.35
xnys,wti,5.0,13.51,45.69,18.06,2.41,-18.87,-39.6,-11.91,-10.46,-3.18
xnys,wtrg,-0.03,-2.28,-8.25,-1.23,5.45,3.35,-4.28,-1.01,6.34,9.15
xnys,wts,1.6,1.04,15.73,15.83,20.81,30.46,22.84,22.49,16.88,15.3
xnys,www,3.08,4.04,24.65,25.18,-19.14,38.34,-5.9,-6.06,-3.01,3.23
xnys,wttr,2.79,10.07,7.4,-12.12,-32.1,-12.22,1.37,7.62,,
xnys,wu,1.72,1.94,-2.07,-12.34,-8.54,-19.5,-11.56,-10.46,-2.03,1.59
xnys,wy,0.11,3.16,5.48,-10.16,-3.55,-7.43,-8.22,7.27,2.28,7.24
xnys,x,0.83,-0.78,26.48,43.72,57.4,39.87,28.42,39.69,8.27,1.95
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,xhr,1.84,-0.33,8.55,-6.31,-17.03,-11.75,-11.23,1.68,-1.84,
xnys,xifr,2.89,1.02,9.19,4.95,-49.94,-67.4,-38.7,-15.46,-3.65,
xnys,xper,3.16,0.51,11.54,-2.13,-23.76,-5.09,,,,
xnys,xpev,-2.4,0.98,-1.22,-12.28,64.97,133.25,-8.2,,,
xnys,xom,2.4,1.93,0.53,-2.19,-1.23,-5.07,5.35,18.22,5.09,6.35
xnys,xin,-0.73,-10.84,4.34,-11.48,-7.03,-13.05,-35.65,-33.38,-3.18,-0.49
xnys,xpo,1.54,4.08,9.99,6.67,-9.67,9.69,34.58,18.16,14.75,26.9
xnys,xpro,3.29,5.77,14.43,-13.89,-29.43,-56.74,-14.46,,,
xnys,xyf,0.67,4.31,47.07,77.29,135.17,364.94,92.91,46.41,,
xnys,xpof,0.0,5.33,15.59,-26.43,-29.44,-16.24,-17.87,,,
xnys,xyz,2.19,5.25,37.43,8.68,-23.53,-2.12,-7.97,-6.29,,
xnys,xyl,0.02,0.51,5.5,-1.46,9.88,-6.33,15.16,12.84,14.18,
xnys,yelp,0.54,-3.07,6.87,8.95,-4.39,2.15,5.69,6.46,-2.61,
xnys,yeti,0.57,3.3,15.43,-9.75,-18.02,-27.82,-12.48,-2.49,,
xnys,yala,-0.29,-0.43,-1.58,70.9,69.21,47.42,21.93,,,
xnys,yext,0.91,32.34,37.04,41.18,39.62,88.14,19.91,-11.45,,
xnys,ymm,-1.94,4.3,0.33,-7.94,12.99,35.84,20.22,,,
xnys,you,0.81,5.74,0.0,5.75,-0.28,51.49,-0.77,,,
xnys,yrd,0.0,11.82,8.36,4.03,50.42,55.56,63.11,11.58,,
xnys,ypf,1.15,-3.14,13.55,2.57,-19.38,70.5,98.83,42.96,1.96,0.81
xnys,ysg,-0.64,12.34,48.09,56.71,55.53,84.78,25.25,,,
xnys,yum,1.36,0.62,-1.85,-8.61,9.01,4.8,8.5,10.16,7.67,11.04
xnys,yumc,0.19,-1.31,-0.94,-12.13,-9.57,23.26,-0.29,-1.63,,
xnys,zbh,0.5,0.23,0.12,-12.06,-12.32,-17.67,-6.99,-6.11,-0.78,4.81
xnys,zepp,-4.44,-6.51,-10.57,-15.36,-8.85,-21.49,-34.1,-41.74,,
xnys,zeta,1.98,5.86,6.1,-13.33,-22.68,-15.08,19.21,,,
xnys,zip,-1.42,4.69,16.39,7.94,-13.67,-34.07,-31.68,,,
xnys,zim,2.33,4.87,35.96,8.6,0.0,34.69,-15.63,,,
xnys,zh,0.25,4.97,-2.2,-28.77,13.28,15.9,-27.99,,,
xnys,zgn,-0.23,-0.93,7.71,6.23,3.15,-30.47,-4.15,,,
xnys,zk,-1.09,0.38,16.82,-12.06,-7.01,9.78,,,,
xnys,zkh,1.32,8.48,11.64,-16.8,-12.54,-71.52,,,,
xnys,zto,0.53,-2.67,-10.59,-14.73,-10.59,-25.24,-12.36,-10.99,,
xnys,zts,0.92,0.91,13.54,2.04,5.05,-2.69,0.78,4.66,13.87,
xnys,zws,0.72,0.91,6.8,5.87,-1.61,21.32,7.03,16.97,10.55,
xnys,zvia,3.98,-4.04,29.21,17.04,-37.71,180.31,-3.34,,,
